stationid,absolute_increase_per_year,relative_increase_per_year_in_% (absolute_increase / middle_value_from_all_years)
72206603853,1.36,1.41
72207003822,3.25,3.0
72208013880,1.15,1.1
72208593831,2.8,2.84
72210492806,0.8,1.27
72210612835,-1.86,-1.85
72211012842,0.4,0.41
72212012833,-0.64,-0.92
72213713878,3.56,3.35
72214093805,-1.54,-1.25
72216013869,2.29,2.85
72216693845,2.23,2.32
72217003813,0.48,0.55
72217513860,0.79,1.0
72218003820,0.62,0.69
72219013874,1.93,2.34
72220012832,2.96,2.45
72221013858,0.31,0.23
72221513884,-0.84,-0.98
72222313899,-2.8,-1.92
72222503855,-6.01,-4.81
72222693841,-5.11,-4.24
72223013894,-3.01,-2.18
72223513838,-1.87,-2.55
72224603844,1.1,1.31
72225013829,1.24,1.27
72225593842,3.39,3.8
72226013895,2.42,2.44
72226513821,1.84,1.79
72226703878,0.84,0.97
72226903850,0.68,0.7
72227013864,1.57,2.01
72228013876,1.2,1.29
72228693806,6.17,6.53
72228713871,0.19,0.24
72231012916,0.33,0.24
72231553917,0.35,0.33
72231612958,-3.89,-3.77
72234013865,1.96,2.05
72234503866,2.16,2.3
72235003940,1.64,1.53
72235893919,-0.61,-0.53
72239003931,4.16,3.61
72240003937,9.48,7.75
72240513976,4.87,4.23
72241012917,11.65,7.78
72242012923,3.6,3.55
72243012960,4.01,3.19
72244693987,0.45,0.42
72244813972,-2.07,-3.22
72247003901,0.21,0.33
72248013957,-2.38,-2.14
72248513944,-4.0,-3.53
72248613942,-0.36,-0.35
72248713935,3.83,3.49
72250012919,-1.29,-1.43
72250512904,4.45,7.26
72250612959,0.83,0.93
72251012924,0.94,0.9
72251512926,0.75,0.68
72251612928,3.71,4.68
72251712932,1.24,1.37
72252612947,-1.11,-1.33
72253012921,-2.0,-1.8
72253312962,-2.19,-3.0
72253512909,-3.32,-4.1
72253612911,-1.11,-1.26
72255012912,3.65,3.21
72255512935,1.86,1.49
72256013959,-0.02,-0.02
72257003933,-3.17,-4.22
72257603902,-3.06,-3.7
72259003927,0.75,0.87
72259513911,-2.18,-2.97
72259793985,1.97,2.37
72260003969,4.4,8.6
72261022010,-0.59,-0.76
72261522001,4.7,4.83
72262023055,1.11,4.67
72263023034,-2.53,-3.82
72264093035,-0.83,-2.65
72265023023,-1.02,-1.97
72265623040,-0.86,-2.06
72266013962,0.52,0.73
72267023042,-2.23,-3.81
72268023009,1.43,3.01
72268623008,4.2,6.62
72268793033,-0.29,-0.54
72268893034,1.71,4.93
72270023044,0.02,0.06
72271093045,0.68,2.16
72273003124,0.71,2.06
72274023160,-0.49,-1.22
72274523109,-3.51,-7.03
72278023183,0.27,0.91
72278523111,-8.13,-12.97
72281023199,-0.74,-4.01
72286023119,-0.71,-1.9
72288023152,0.45,1.81
72288623130,1.71,6.77
72290023188,-0.24,-0.42
72290693112,-1.32,-3.73
72290993115,-1.09,-4.23
72291093116,-0.04,-0.2
72292593117,1.42,7.18
72292603154,-1.62,-3.69
72295023174,0.65,1.19
72297023129,0.56,1.3
72297793184,1.07,5.57
72303013714,-0.78,-0.89
72306013722,1.98,2.18
72306613713,-1.68,-1.67
72306793726,1.43,16.87
72307513769,-0.99,-1.08
72308013737,-1.18,-1.15
72308513750,-1.22,-1.29
72308793735,-2.22,-2.33
72309013754,-4.56,-4.07
72309593719,-0.75,-0.73
72309693727,1.26,1.18
72310013883,4.23,4.85
72310613744,-0.33,-0.4
72311013873,-0.19,-0.2
72311913886,-0.06,-0.14
72312003870,1.36,1.63
72313993729,-2.39,-2.16
72314013881,-2.51,-3.43
72315003812,0.98,1.28
72317013723,-1.65,-2.17
72319393807,1.05,1.67
72320093801,1.13,2.5
72323003856,0.34,0.37
72323513896,0.73,0.85
72324013882,-0.17,-0.21
72326013891,0.19,0.26
72327013897,0.98,1.13
72330613825,2.56,2.61
72332093862,0.87,0.91
72334013893,0.9,0.94
72334603811,-0.94,-1.07
72334703809,-6.07,-7.6
72340313963,-1.46,-1.56
72340503930,-5.06,-4.89
72341793988,-1.14,-1.42
72341813977,1.58,2.01
72341993992,0.9,0.93
72344013964,-0.15,-0.16
72344593993,-0.78,-0.82
72349513987,-4.63,-5.34
72351013966,-1.77,-2.44
72352013902,-2.16,-2.45
72352593986,0.16,0.19
72353013967,-2.32,-2.54
72354013919,-0.21,-0.25
72355013945,-0.26,-0.28
72356013968,-2.79,-3.31
72356693950,1.79,2.04
72360023051,-1.57,-3.92
72362723081,-0.81,-2.41
72363023047,-4.06,-6.93
72365023050,-0.42,-1.58
72365623049,-0.21,-0.78
72365823090,0.18,0.9
72367623048,0.3,0.71
72367723054,0.08,0.18
72372323184,-0.48,-1.28
72374023194,0.36,2.73
72380523179,-1.05,-5.24
72381023114,-1.6,-6.52
72381523161,-0.29,-1.17
72381603159,0.44,1.59
72382023182,0.81,3.89
72383023187,-0.12,-0.38
72384023155,0.52,2.08
72386023169,-0.18,-0.86
72387003160,-0.21,-0.75
72389093193,-0.43,-1.29
72391093111,1.13,2.67
72392523190,-1.15,-2.0
72392793110,1.02,4.09
72394023273,-1.03,-1.87
72396593209,1.19,2.58
72401013740,-0.54,-0.65
72401693736,0.1,0.17
72402093739,-1.22,-1.48
72403093738,-1.73,-1.89
72403513773,0.07,0.1
72403793728,-2.17,-2.72
72404013721,-3.16,-3.43
72405013743,-0.45,-0.67
72406093721,-1.15,-1.5
72407093730,-0.75,-0.94
72407513735,-1.42,-1.77
72408013739,-0.09,-0.1
72408594732,-1.32,-2.38
72408813707,1.89,2.2
72409514792,-0.1,-0.19
72409614706,-5.96,-7.64
72410013733,0.3,0.41
72410613728,-1.16,-1.56
72411013741,0.76,0.98
72412003872,-0.56,-0.98
72414013866,0.81,1.49
72417013729,0.15,0.27
72417613736,0.78,1.38
72417713734,0.12,0.17
72421093814,-1.73,-2.46
72422093820,-1.4,-1.74
72423093821,-2.53,-3.22
72423513810,-1.77,-3.62
72424013807,-0.69,-0.93
72424303849,0.67,0.89
72425003860,0.48,0.76
72427303804,1.09,1.74
72427514894,2.57,6.9
72428014821,0.23,0.32
72428693824,-0.26,-0.46
72429093815,-0.31,-0.44
72429793812,0.35,0.54
72432093817,1.26,1.67
72433813802,1.17,1.57
72434013994,0.03,0.03
72434503966,0.37,0.54
72435003816,0.61,0.72
72438093819,0.79,1.13
72438614835,-0.34,-0.59
72439093822,1.49,2.11
72440013995,-0.91,-1.07
72445003945,0.9,1.1
72445514938,-2.44,-2.97
72445703938,-1.48,-1.79
72446003947,1.34,1.65
72446313988,-0.81,-1.13
72446713930,-5.08,-5.54
72447593909,1.26,2.5
72449013993,2.23,4.12
72450003928,-3.05,-3.95
72450503923,-0.15,-0.18
72450613986,-2.56,-5.32
72450713981,1.29,1.42
72451013985,-0.68,-1.12
72451523064,0.98,1.69
72452003957,1.09,2.21
72455013947,-3.74,-4.39
72455613989,-0.64,-0.9
72456013996,-1.09,-1.36
72456513920,-0.66,-1.4
72458013984,-0.38,-0.64
72458593997,0.23,0.37
72458603919,-0.73,-1.08
72462023061,-0.47,-2.59
72463523067,0.32,0.85
72464093058,1.34,4.16
72464523070,1.04,2.57
72465023065,1.55,2.69
72465593990,2.65,4.74
72466093037,-2.44,-5.22
72466593010,-0.52,-1.26
72467523063,0.43,2.26
72468094015,1.74,3.26
72469523036,-0.76,-1.8
72469824015,-0.0,-0.01
72475593129,-0.35,-1.07
72476023066,-0.06,-0.17
72479723176,-1.63,-6.07
72480023157,-2.24,-8.09
72483023232,2.13,3.63
72483793216,-0.38,-0.61
72483993225,1.82,6.39
72485523153,0.3,1.25
72486023154,0.36,0.96
72488023185,0.49,1.92
72488593102,-0.29,-1.53
72492023237,1.3,4.02
72492623258,0.62,3.35
72493023230,1.4,4.87
72494023234,0.91,1.79
72494523293,-0.25,-1.3
72502014734,-0.36,-0.41
72502594741,-0.66,-0.98
72503014732,-0.53,-0.65
72503614757,-0.64,-1.03
72503794745,1.18,1.69
72504094702,1.68,2.23
72504514758,-1.43,-3.41
72504614707,-1.82,-4.15
72505894793,2.07,4.42
72507014765,-1.17,-1.53
72508014740,-0.98,-1.31
72508714752,0.79,1.52
72509014739,0.43,0.6
72510314712,3.42,5.56
72511814751,0.1,0.17
72512504787,0.15,0.31
72512614736,0.12,0.2
72512704726,-0.03,-0.06
72513014777,5.41,7.69
72514014778,-0.39,-0.58
72515004725,-1.06,-1.68
72515614748,0.66,1.14
72517014737,0.14,0.17
72518014735,-1.47,-2.24
72519014771,0.65,0.94
72520094823,2.37,3.77
72520514762,2.76,6.35
72521014895,-0.99,-1.74
72524014820,-0.18,-0.29
72525014852,3.19,5.42
72526014860,0.1,0.17
72526604751,-1.73,-3.37
72526794868,0.19,0.51
72528014733,-1.28,-2.37
72528704724,-0.59,-1.21
72529014768,1.22,2.5
72530094846,-3.04,-3.58
72532014842,2.99,4.61
72533014827,-1.94,-3.11
72534014819,1.2,2.54
72535014848,1.41,2.02
72536094830,0.0,0.0
72536614825,1.55,2.75
72537094847,0.8,1.16
72537514822,2.16,6.95
72537714804,-0.69,-1.21
72539014836,1.29,2.17
72539514833,2.53,4.24
72539614815,0.78,2.26
72543094822,-2.87,-3.82
72544014923,-1.07,-1.6
72545014990,-0.21,-0.32
72546014933,-0.71,-1.04
72546514950,-1.11,-1.59
72547094908,-3.09,-4.22
72548094910,-2.02,-3.01
72548514940,-0.95,-1.46
72550014942,-2.02,-3.12
72551014939,-1.16,-1.67
72552014935,-1.05,-1.6
72554014949,-1.16,-1.65
72556014941,-2.31,-3.66
72557014943,-0.92,-1.37
72561024030,-1.46,-3.96
72562024023,0.05,0.11
72562624091,-1.01,-2.34
72563624017,0.35,0.82
72564024018,-0.26,-0.7
72564524022,-0.03,-0.09
72565003017,-1.89,-4.97
72566024028,-0.06,-0.15
72567024032,1.01,1.32
72569024089,-0.41,-1.18
72572024127,-0.16,-0.58
72574424027,-0.09,-0.34
72575024126,-0.1,-0.65
72575524101,0.02,0.06
72576024021,-2.77,-7.59
72577504111,0.04,0.29
72578024156,0.14,0.61
72578524145,0.9,3.99
72580524172,0.3,1.47
72581024193,0.11,0.88
72582524121,0.26,1.36
72583024128,-0.01,-0.03
72584523225,-1.39,-1.56
72586724133,0.04,0.21
72589594236,0.09,0.44
72590523275,1.15,1.99
72591024216,-0.19,-0.38
72592024257,0.81,1.37
72594524283,-0.5,-1.32
72594624286,1.36,1.7
72595524259,-0.63,-2.77
72595724215,-1.5,-3.16
72597024225,0.49,1.29
72597524235,0.72,1.59
72598524267,-0.13,-0.14
72605014745,-0.81,-1.27
72606014764,-3.4,-3.36
72614054742,-0.9,-1.98
72614594705,-0.71,-1.04
72617014742,-0.75,-1.24
72618514605,-0.17,-0.25
72622394725,0.56,1.03
72622794790,0.07,0.15
72635094860,-1.31,-1.67
72636014840,0.97,1.59
72637014826,-1.78,-2.7
72637914845,-0.46,-0.66
72638094814,0.11,0.2
72638714850,3.1,6.2
72639094849,0.05,0.11
72640014839,-1.88,-2.69
72641014837,-2.5,-3.53
72641614921,0.52,0.78
72643014920,-0.02,-0.03
72643514991,1.23,1.84
72643694930,4.26,5.6
72644014925,-2.3,-3.41
72645014898,1.83,3.15
72646314897,1.48,2.44
72651014944,1.59,2.47
72654014936,-0.35,-0.59
72654614946,-0.35,-0.63
72655014926,0.92,1.55
72655714910,0.05,0.09
72658014922,-0.17,-0.27
72659014929,-5.43,-8.93
72662024090,0.74,1.79
72662524006,2.6,4.89
72666024029,-0.86,-2.4
72666494173,-2.01,-10.45
72677024033,-1.11,-2.63
72677624036,0.32,0.8
72679724132,-0.17,-0.55
72679824150,0.11,0.38
72681024131,0.04,0.14
72681524106,0.93,4.23
72683094185,-0.45,-2.13
72688024155,-0.01,-0.03
72688424148,-1.61,-7.6
72688524152,0.01,0.04
72688624130,-1.17,-4.72
72690424231,-0.37,-1.13
72691724284,1.42,1.71
72693024221,0.24,0.41
72694024232,0.55,1.13
72698024229,-0.74,-1.69
72698824219,-0.68,-2.74
72712014607,-0.95,-1.61
72713014604,-0.26,-0.71
72734014847,0.33,0.67
72734714841,0.13,0.23
72744014858,1.07,2.1
72745014913,-2.78,-5.04
72745394967,0.62,1.12
72745594931,-0.6,-1.07
72747014918,-0.47,-0.9
72747694961,0.72,1.31
72753014914,-1.6,-2.91
72753514919,0.67,1.33
72757594925,0.9,1.43
72764024011,-0.86,-1.64
72767094014,0.74,1.82
72767594011,-0.44,-0.82
72767624013,-2.09,-4.67
72768094008,-1.34,-4.02
72772024144,-0.2,-0.7
72773024153,0.45,1.75
72775024143,1.25,2.39
72775524112,0.13,0.35
72776099999,1.36,4.02
72777094012,-0.21,-0.84
72779024146,-0.22,-0.81
72781024243,-0.41,-1.99
72781524237,0.2,0.24
72782724110,0.26,2.91
72783024149,0.24,1.13
72784524163,-0.2,-2.41
72784624160,-0.11,-0.36
72785024157,0.36,1.31
72785524114,-1.02,-3.31
72791094224,-0.14,-0.18
72792024227,-0.41,-0.64
72792394225,0.14,0.18
72792424223,-1.12,-3.19
72793024233,-0.73,-1.38
72793524234,-1.11,-3.68
72797094240,1.26,1.25
72797624217,2.08,4.89
74206024207,1.31,2.24
74230024037,-1.03,-2.73
74394514710,-1.58,-3.59
74486094789,-0.91,-1.17
74486514719,-1.63,-3.42
74491014703,-0.27,-0.36
74491514775,-0.58,-1.09
74509023244,0.27,0.7
74516023202,-0.45,-0.7
74531093065,-1.26,-2.75
74570013840,-0.45,-0.73
74594013705,-0.71,-0.81
74598013702,-1.31,-1.35
74612093104,0.68,3.8
74671013806,-2.54,-3.26
74671693808,-1.56,-1.84
74693093737,1.26,1.31
74702023110,0.73,3.07
74718703104,-0.1,-0.45
74718823158,-0.44,-1.89
74740013973,-0.44,-1.09
74768613820,5.21,3.62
74775013846,3.09,2.59
74777003852,-1.24,-0.91
74788012810,4.72,4.72
74790013849,3.51,3.85
74791013717,8.63,14.58
74791593718,3.86,5.16
74795012867,1.71,1.63
76001399999,1.04,2.15
76005399999,1.41,3.98
76075399999,-0.05,-0.28
76122099999,0.76,1.63
76160099999,1.85,1.88
76220099999,7.31,12.02
76225099999,-0.46,-1.01
76225399999,0.28,1.51
76243099999,-0.12,-0.15
76253099999,0.98,1.47
76255599999,2.16,9.31
76256099999,-3.85,-5.82
76286399999,1.36,3.43
76305099999,-3.06,-4.95
76323099999,-2.59,-3.88
76342099999,2.14,3.39
76350399999,0.07,0.14
76361599999,-0.31,-0.82
76382099999,1.86,2.88
76390099999,-0.82,-1.3
76393099999,1.06,1.18
76394099999,1.7,5.69
76394399999,-2.11,-4.89
76399399999,1.03,1.81
76402099999,-0.8,-1.58
76405099999,-0.65,-1.37
76405599999,1.36,3.59
76405699999,-0.33,-0.82
76412099999,2.04,2.1
76423099999,-1.01,-2.01
76423599999,0.43,0.98
76458099999,-0.07,-0.06
76459399999,0.43,1.22
76491099999,-4.5,-3.96
76491599999,-0.54,-1.32
76525599999,0.11,0.31
76539099999,-2.38,-3.68
76548099999,-1.57,-1.22
76549399999,2.36,3.23
76556099999,-0.63,-0.69
76571099999,-7.04,-9.01
76577099999,-23.82,-33.45
76577399999,2.25,6.48
76581099999,-2.41,-4.49
76593099999,3.13,3.57
76601399999,0.91,1.69
76613399999,1.21,2.92
76625099999,-0.5,-0.82
76634099999,3.54,6.56
76640099999,-5.07,-3.0
76644099999,0.16,0.12
76654099999,4.39,2.88
76658099999,1.57,1.59
76662099999,0.29,0.56
76665099999,0.57,1.31
76665599999,-2.49,-10.07
76675099999,0.39,0.79
76683099999,2.06,2.95
76685099999,0.05,0.05
76687099999,2.3,1.71
76691399999,2.66,3.76
76692099999,-0.81,-0.56
76695099999,1.09,0.83
76726099999,2.0,2.65
76737099999,-3.0,-2.56
76738399999,-3.55,-4.63
76741099999,-6.67,-3.95
76743399999,1.91,2.74
76749399999,-1.16,-1.95
76750099999,-1.54,-1.19
76758499999,-11.69,-17.26
76762099999,3.61,4.39
76775599999,2.47,5.81
76805099999,0.49,0.34
76805699999,0.01,0.04
76843099999,-0.19,-0.16
76848099999,0.17,0.26
76848599999,-0.05,-0.13
76855699999,-5.78,-10.12
76903099999,-3.26,-2.74
76904399999,2.9,7.24
78016013601,2.51,3.55
78062099999,0.37,0.33
78073099999,2.93,2.16
78229099999,-7.55,-10.58
78255099999,-3.13,-5.2
78264099999,-15.11,-17.92
78367011706,-3.29,-3.41
78384011813,-0.56,-0.63
78388099999,2.46,2.06
78397099999,6.3,4.42
78439099999,1.1,3.49
78458099999,2.2,1.88
78460099999,5.03,5.3
78479099999,-3.27,-3.48
78482099999,6.95,4.63
78485099999,-3.11,-2.47
78486099999,-5.28,-4.54
78535011630,1.84,1.76
78543011640,-1.18,-1.6
78583099999,3.1,2.22
78627099999,-4.71,-7.68
78637099999,-3.94,-2.33
78641099999,-4.85,-5.93
78647099999,-8.54,-6.51
78663099999,6.89,6.58
78700099999,1.43,1.23
78703099999,-4.75,-3.83
78705099999,-4.47,-2.01
78706099999,2.16,1.32
78707099999,-4.53,-5.45
78708099999,-9.22,-6.72
78711099999,-6.76,-5.65
78714099999,-0.26,-0.34
78717099999,1.16,1.14
78719099999,-1.42,-2.18
78720099999,4.8,4.7
78724099999,-8.36,-6.31
78762099999,0.62,0.47
78767099999,-1.01,-0.53
78774099999,12.09,8.34
78793099999,4.18,2.99
78858099999,-1.42,-1.64
78862099999,-4.94,-5.25
80001099999,4.19,2.96
80009099999,-5.99,-10.38
80022099999,-0.56,-0.57
80028099999,-0.75,-0.82
80094099999,0.21,0.22
80112099999,-1.48,-1.0
80210099999,-0.21,-0.23
80222099999,-2.06,-1.99
80259099999,-0.98,-0.88
80398099999,5.05,3.89
80410099999,-6.42,-5.8
80415099999,-7.44,-6.05
80428099999,-5.8,-4.67
80447099999,8.52,7.18
81200099999,0.89,0.85
81225099999,0.94,0.76
81405099999,-1.18,-0.96
82022099999,-3.35,-4.98
82193099999,1.8,1.62
82281099999,1.87,2.18
82317099999,0.12,0.14
82332099999,12.94,11.36
82398099999,1.48,1.67
82400099999,6.59,6.79
82579099999,9.06,9.42
82599099999,15.46,17.5
82899099999,4.3,4.37
82917099999,-5.5,-6.31
82965099999,-5.35,-4.82
82993099999,-2.82,-2.86
83208099999,-1.3,-1.52
83349099999,-1.42,-1.66
83362099999,-1.64,-1.67
83378099999,0.62,0.77
83552099999,-0.41,-1.49
83583099999,1.31,2.42
83587099999,4.43,10.55
83612099999,9.79,9.28
83649099999,-0.16,-0.16
83671099999,0.35,0.96
83703099999,-0.47,-1.17
83768099999,0.03,0.04
83780099999,-10.93,-12.08
83827099999,2.4,2.67
83840099999,-2.96,-4.02
83899099999,1.07,0.76
83971099999,3.41,2.69
84117099999,3.52,9.47
84203099999,4.73,4.83
84370099999,-3.78,-3.97
84377099999,8.91,5.71
84390099999,1.42,2.82
84401099999,2.84,5.98
84452099999,0.15,0.39
84455099999,-5.74,-6.63
84501099999,5.75,22.72
84515099999,-0.63,-0.59
84628099999,0.68,2.57
84658099999,3.69,2.98
84686099999,1.5,2.03
84691099999,1.6,6.9
84735099999,1.25,1.7
84752099999,6.81,15.62
84782099999,0.14,1.9
85041099999,-2.09,-1.89
85043099999,1.17,1.2
85104099999,-2.84,-2.54
85114099999,1.42,1.37
85123099999,1.28,1.14
85140099999,0.54,0.5
85141099999,-2.51,-1.95
85154099999,0.69,0.51
85196099999,-0.39,-0.57
85201099999,-2.22,-4.95
85207099999,-4.45,-7.84
85223099999,2.46,4.03
85242099999,-0.65,-1.57
85244099999,3.31,3.54
85245099999,4.66,4.63
85247099999,-0.52,-0.85
85268099999,-0.31,-0.42
85289099999,0.47,0.77
85293099999,2.39,6.98
85315099999,2.38,3.73
85345099999,-2.18,-3.48
85364099999,5.81,10.28
85365099999,1.48,1.78
85406099999,-0.29,-1.37
85418099999,0.45,4.42
85442099999,0.26,0.96
85469099999,-3.63,-3.6
85488099999,-0.01,-0.03
85574099999,1.01,1.96
85585099999,-0.63,-0.76
85629099999,0.54,0.82
85682099999,-1.43,-1.61
85743099999,0.68,0.94
85766099999,-0.91,-1.1
85799099999,-0.93,-1.28
85874099999,-0.87,-2.12
85934099999,-0.74,-2.15
86068099999,-2.84,-3.72
86097099999,-0.3,-0.34
86134099999,-1.13,-0.96
86218099999,-2.38,-1.94
86233099999,0.4,0.41
86260099999,-10.13,-9.67
86297099999,0.65,0.63
86330099999,-3.29,-2.6
86350099999,5.16,4.83
86360099999,-0.72,-0.63
86440099999,0.85,0.96
86460099999,0.44,0.45
86490099999,-4.04,-4.28
86530099999,-3.71,-3.63
86560099999,-1.39,-1.65
86565099999,2.04,1.99
86575099999,-4.17,-3.71
86580099999,2.42,2.3
86585099999,-0.97,-1.12
87016099999,-1.44,-1.47
87022099999,-0.51,-0.38
87046099999,12.82,9.46
87047099999,2.88,2.79
87097099999,1.09,0.73
87121099999,14.98,8.59
87129099999,10.05,6.34
87155099999,2.44,1.8
87162099999,0.9,0.77
87166099999,2.82,2.37
87178099999,-0.56,-0.38
87217099999,-1.55,-1.55
87222099999,-3.1,-2.86
87244099999,-4.28,-5.09
87257099999,-5.72,-4.3
87270099999,-2.26,-1.86
87289099999,6.6,5.12
87311099999,0.7,1.03
87320099999,-2.54,-2.32
87328099999,-9.68,-11.09
87344099999,-2.62,-2.42
87349099999,-7.17,-8.43
87371099999,1.8,1.44
87374099999,1.8,1.58
87393099999,0.97,0.89
87395099999,-2.65,-2.4
87416099999,1.56,2.45
87418099999,-6.72,-9.15
87436099999,-4.66,-4.91
87448099999,0.65,0.73
87453099999,0.07,0.07
87467099999,6.38,6.13
87480099999,-0.89,-0.77
87497099999,-4.56,-4.72
87506099999,-2.08,-3.49
87509099999,1.26,1.39
87534099999,0.1,0.12
87548099999,2.26,2.26
87576099999,-0.89,-1.02
87582099999,-3.06,-3.02
87593099999,0.67,0.75
87623099999,-0.78,-0.9
87645099999,-1.09,-1.15
87648099999,7.25,7.69
87692099999,-2.36,-2.31
87715099999,-0.07,-0.09
87750099999,2.04,2.33
87765099999,-1.12,-1.77
87784099999,0.67,1.2
87791099999,1.59,2.57
87803099999,-5.93,-8.68
87828099999,8.31,12.36
87860099999,-1.37,-2.57
87909099999,1.46,3.54
87925099999,-1.84,-4.16
87938099999,-2.31,-5.41
88889099999,-3.13,-6.57
88963099999,-5.06,-9.16
88968099999,-3.41,-4.44
89034099999,-0.22,-0.97
89050099999,-0.49,-2.09
89053099999,-0.74,-2.55
89055099999,-0.88,-4.53
89056099999,0.93,3.93
89057099999,0.8,2.46
89059099999,0.58,1.57
89066099999,0.11,0.37
89512099999,-0.0,-0.0
89564099999,-0.03,-12.5
89571099999,0.58,14.62
89592099999,0.21,0.84
89606099999,0.12,2.95
91066022701,-0.48,-0.78
91165022536,0.95,0.92
91170022508,-4.62,-5.7
91176022519,-3.43,-3.6
91182022521,4.12,5.26
91190022516,2.43,3.49
91212041415,4.84,3.34
91285021504,4.01,2.2
91334040505,2.18,1.4
91366040604,2.94,2.32
91413040308,2.8,1.78
91520099999,4.62,3.43
91551099999,-8.81,-4.07
91554099999,7.29,4.27
91555099999,2.35,1.7
91557099999,-11.01,-5.68
91565099999,-2.24,-1.82
91568099999,0.35,0.19
91577099999,-1.6,-1.63
91579099999,0.48,0.48
91582099999,-5.67,-4.25
91583099999,-9.77,-6.98
91587099999,0.75,0.63
91590099999,-1.97,-2.07
91596099999,-3.17,-3.14
91610099999,-1.65,-1.37
91643080705,-2.58,-1.36
91680099999,-0.07,-0.05
91683099999,1.78,1.06
91753099999,5.57,3.62
91754099999,-10.62,-7.26
91762099999,1.0,0.58
91765061705,1.45,0.81
91779099999,-3.59,-2.12
91784099999,-2.95,-1.96
91843099999,-6.16,-4.58
91925099999,-0.83,-0.85
91929099999,-2.66,-2.9
91938099999,1.23,0.95
91944099999,0.15,0.14
91948099999,1.88,1.62
91954099999,1.74,1.58
91958099999,-2.8,-1.96
92035099999,8.11,6.26
93004099999,-0.0,-0.0
93023099999,-4.74,-5.65
93069099999,-0.72,-1.18
93110099999,-0.35,-0.59
93186099999,-3.72,-4.25
93196099999,-1.82,-2.05
93245099999,-0.49,-1.07
93292099999,-1.03,-1.39
93309099999,0.43,0.62
93373099999,-1.13,-1.75
93404099999,1.12,2.55
93420099999,1.76,3.22
93439099999,0.36,0.68
93498099999,-1.15,-1.85
93515099999,1.12,1.63
93527099999,1.24,1.69
93546099999,-1.73,-2.66
93597099999,-0.23,-0.47
93614099999,1.25,1.06
93678099999,1.25,1.97
93709099999,0.6,0.54
93773099999,-0.76,-1.68
93781099999,1.26,2.85
93800099999,1.93,1.71
93805099999,0.62,0.84
93831099999,0.3,0.73
93845099999,-0.2,-0.56
93909099999,-2.98,-5.66
93929099999,1.21,3.25
93947099999,0.83,2.34
93994099999,0.85,0.83
94102099999,-4.44,-4.96
94119099999,0.5,0.39
94120099999,-8.4,-5.83
94122099999,0.76,0.86
94125099999,-0.49,-0.44
94128099999,-1.89,-1.68
94131099999,-1.67,-1.75
94135099999,-0.38,-0.43
94137099999,-1.63,-1.58
94140099999,3.6,3.24
94147099999,-2.5,-3.69
94150099999,1.64,1.53
94152099999,1.63,1.56
94170099999,-1.54,-1.11
94171099999,5.09,3.98
94174099999,-0.2,-0.16
94182099999,-0.59,-0.57
94186099999,1.3,0.8
94203099999,7.16,6.45
94204099999,-1.7,-1.75
94206099999,-3.61,-4.7
94212099999,0.86,1.2
94216099999,0.46,0.54
94217099999,-2.08,-2.54
94232099999,-1.28,-1.49
94238099999,-1.25,-1.86
94248099999,1.64,1.29
94255099999,0.28,0.42
94268099999,-1.34,-1.05
94285099999,-4.94,-2.87
94287099999,3.04,1.69
94294099999,-5.8,-4.33
94295099999,5.79,5.81
94299099999,-2.36,-1.99
94300099999,-3.09,-5.98
94302099999,0.95,1.48
94303099999,-0.83,-1.19
94306099999,-2.1,-2.95
94312099999,1.1,1.42
94316099999,1.36,2.31
94326099999,-0.53,-0.93
94327099999,2.16,4.02
94328099999,0.33,0.66
94332099999,2.42,3.47
94335099999,0.02,0.02
94337099999,3.88,4.53
94343099999,-2.51,-3.6
94346099999,-1.42,-2.23
94363099999,-1.45,-2.02
94365099999,-8.83,-6.07
94367099999,-7.74,-4.69
94368099999,-3.01,-2.38
94373099999,0.91,0.97
94374099999,-5.49,-6.73
94376099999,-0.91,-1.36
94380099999,-4.2,-3.61
94381099999,-4.53,-4.33
94387099999,-1.06,-0.95
94388099999,-0.35,-0.37
94403099999,0.43,0.89
94417099999,0.73,1.74
94429099999,-0.59,-1.76
94449099999,-2.14,-4.82
94461099999,-0.87,-1.45
94476099999,-0.41,-1.14
94510099999,-1.54,-2.23
94515099999,-1.99,-2.65
94542099999,-1.83,-2.4
94549099999,-0.19,-0.3
94552099999,0.21,0.34
94553099999,-1.54,-2.61
94555099999,1.34,2.33
94567099999,-1.38,-1.37
94568099999,0.25,0.33
94569099999,-1.82,-1.52
94570099999,-5.05,-3.82
94573099999,1.05,1.11
94575099999,0.74,0.8
94578099999,1.19,1.13
94580099999,2.77,2.13
94584099999,-6.67,-6.9
94588099999,-0.25,-0.36
94589099999,-1.05,-1.0
94592099999,2.26,1.71
94594099999,3.92,4.91
94596099999,-2.56,-1.92
94600099999,0.12,0.28
94601099999,0.64,1.1
94602099999,2.15,4.46
94603099999,-0.49,-1.32
94605099999,0.17,0.33
94608099999,1.55,3.06
94609099999,2.1,4.12
94610099999,1.41,2.57
94612099999,1.36,3.46
94614099999,2.46,4.81
94631099999,-1.14,-2.79
94637099999,1.66,3.64
94638099999,-2.96,-6.5
94647099999,-0.0,-0.01
94651099999,-0.01,-0.02
94653099999,-0.61,-1.77
94655099999,-1.36,-4.83
94657099999,0.16,0.6
94658099999,0.7,1.98
94659099999,0.42,1.18
