stationid,absolute_increase_per_year,relative_increase_per_year_in_% (absolute_increase / middle_value_from_all_years)
72464093058,3.23,12.42
72464523070,1.54,4.87
72465023065,8.62,16.05
72465593990,3.57,6.77
72466093037,-3.71,-8.21
72466593010,-1.3,-4.38
72468094015,2.9,6.83
72469523036,-1.11,-3.82
72469824015,0.34,1.08
72475593129,-0.23,-1.02
72476023066,0.32,0.56
72479723176,-4.49,-26.64
72480023157,-3.39,-36.43
72483023232,6.79,13.97
72483793216,2.73,4.18
72483993225,5.17,30.5
72485523153,0.33,2.38
72486023154,-0.58,-2.16
72488023185,2.38,16.36
72488593102,0.1,1.36
72492023237,2.78,17.6
72492623258,3.23,27.81
72493023230,4.19,26.54
72494023234,1.56,4.37
72494523293,-0.42,-3.53
72502014734,-3.84,-3.88
72502594741,3.68,4.99
72503014732,-1.86,-2.05
72503614757,0.33,0.48
72503794745,-0.89,-1.31
72504094702,3.6,3.51
72504514758,-0.16,-0.51
72504614707,-1.77,-6.82
72507014765,-1.5,-1.7
72508014740,-5.98,-6.19
72508714752,-1.04,-1.69
72509014739,0.05,0.07
72511814751,-2.36,-3.94
72512504787,2.24,3.56
72512614736,2.16,3.13
72512704726,-2.47,-5.16
72513014777,7.97,9.02
72514014778,2.31,2.55
72515004725,7.09,7.09
72515614748,3.27,4.89
72517014737,2.74,2.43
72518014735,-3.31,-4.2
72519014771,2.15,2.08
72520094823,6.79,8.16
72520514762,10.51,17.09
72521014895,1.14,1.36
72524014820,6.19,5.89
72525014852,10.61,13.16
72526014860,-0.63,-0.8
72526604751,-2.66,-4.16
72526794868,0.69,3.02
72528014733,-2.46,-3.2
72528704724,-0.98,-1.41
72529014768,3.61,4.79
72530094846,-7.84,-8.76
72532014842,1.44,1.8
72533014827,-0.42,-0.5
72534014819,1.48,2.47
72535014848,1.84,2.07
72536094830,-2.47,-4.07
72536614825,1.2,1.77
72537094847,9.87,11.57
72537514822,14.02,24.54
72537714804,-3.3,-4.15
72539014836,8.55,9.86
72539514833,6.25,8.22
72539614815,-3.06,-10.91
72543094822,-3.19,-3.8
72544014923,-0.8,-0.94
72545014990,0.79,1.08
72546014933,2.1,2.68
72546514950,-4.85,-6.81
72547094908,-8.19,-10.85
72548094910,-3.22,-4.74
72548514940,0.52,0.85
72550014942,-0.66,-0.92
72551014939,-10.15,-12.64
72552014935,-6.97,-11.23
72554014949,-3.69,-5.35
72556014941,-6.15,-13.38
72557014943,-3.01,-4.21
72561024030,-6.7,-20.31
72562024023,3.3,7.38
72562624091,1.35,2.96
72564024018,0.33,0.94
72564524022,-0.15,-0.78
72565003017,-3.99,-18.93
72566024028,-0.32,-1.02
72567024032,2.58,3.98
72569024089,-3.36,-12.9
72572024127,-0.31,-1.52
72574424027,0.36,1.52
72575024126,0.02,0.14
72575524101,1.22,4.49
72576024021,-3.85,-11.49
72577504111,-0.16,-1.92
72578024156,0.44,2.33
72578524145,2.54,14.35
72582524121,0.87,6.24
72583024128,-2.37,-16.67
72584523225,1.91,1.97
72586724133,0.2,1.43
72589594236,0.27,2.53
72590523275,1.36,2.22
72591024216,0.21,0.63
72592024257,3.39,7.93
72594524283,-0.94,-2.1
72594624286,10.61,9.97
72595524259,-0.32,-3.14
72595724215,-4.81,-13.97
72597024225,2.77,7.81
72597524235,3.64,5.16
72598524267,2.19,2.29
72605014745,-3.95,-4.67
72606014764,-5.8,-4.47
72614054742,-2.73,-4.2
72614594705,-3.26,-3.54
72617014742,-3.28,-3.6
72618514605,-0.0,-0.0
72622394725,0.4,0.68
72622794790,1.49,2.14
72635094860,-7.08,-5.91
72636014840,5.09,6.19
72637014826,-7.11,-6.82
72637914845,-1.15,-1.59
72638094814,-1.62,-1.95
72638714850,6.68,11.89
72639094849,-1.55,-2.78
72640014839,-3.38,-3.38
72641014837,-7.51,-8.11
72641614921,-3.36,-5.21
72643014920,1.93,2.51
72643514991,3.59,5.26
72643694930,5.19,6.79
72644014925,-3.64,-5.05
72645014898,10.3,15.28
72646314897,4.36,6.74
72651014944,-0.21,-0.33
72654014936,-5.48,-10.29
72654614946,-1.23,-2.98
72655014926,5.12,8.29
72655714910,-2.91,-5.58
72658014922,-0.42,-0.6
72659014929,-9.39,-18.75
72662024090,3.65,9.17
72662524006,1.25,2.59
72666024029,-2.61,-7.42
72666494173,-10.17,-59.95
72677024033,-2.11,-5.69
72677624036,-0.79,-2.15
72679724132,-0.61,-2.12
72679824150,0.66,3.23
72681024131,-0.69,-2.7
72681524106,2.41,14.29
72683094185,0.18,1.18
72688024155,-0.75,-4.9
72688424148,-2.77,-21.51
72688524152,1.1,3.1
72688624130,-1.8,-10.14
72690424231,-2.26,-6.21
72691724284,7.31,7.35
72693024221,-0.51,-0.74
72694024232,4.56,6.3
72698024229,2.71,3.82
72698824219,-0.77,-4.16
72712014607,-8.25,-11.39
72713014604,-0.66,-2.64
72734014847,8.1,9.29
72734714841,-0.22,-0.34
72744014858,4.31,7.14
72745014913,-7.39,-14.69
72745394967,2.61,5.54
72745594931,-0.04,-0.08
72747014918,-2.72,-4.82
72747694961,1.91,3.98
72753014914,-4.14,-8.87
72753514919,1.3,2.54
72757594925,3.19,4.59
72764024011,-1.25,-2.73
72767094014,5.59,16.7
72767594011,0.93,2.18
72767624013,-4.51,-13.88
72768094008,-2.26,-9.09
72772024144,-0.55,-3.15
72773024153,3.34,13.88
72775024143,3.06,5.37
72775524112,-0.11,-0.45
72776099999,3.06,14.1
72777094012,0.07,0.41
72779024146,0.39,1.36
72781024243,-0.4,-3.39
72781524237,1.42,1.05
72782724110,0.66,24.03
72783024149,1.7,9.92
72784524163,0.15,3.55
72784624160,-0.27,-1.11
72785024157,-0.03,-0.11
72785524114,-0.23,-0.77
72791094224,1.61,1.2
72792024227,1.45,1.6
72792394225,-1.31,-1.21
72792424223,-4.0,-20.66
72793024233,-0.28,-0.38
72793524234,-4.73,-18.31
72797094240,9.59,5.2
72797624217,9.5,17.48
74206024207,-0.22,-0.35
74230024037,-2.19,-8.97
74394514710,-2.82,-8.69
74486094789,0.68,0.75
74486514719,-0.65,-1.51
74491014703,-4.39,-5.27
74491514775,-0.3,-0.55
74509023244,-0.93,-3.31
74516023202,8.61,16.65
74531093065,-1.98,-6.82
74570013840,0.2,0.28
74594013705,-5.89,-5.66
74598013702,0.59,0.54
74671013806,-5.72,-8.46
74671693808,0.48,0.51
74693093737,4.61,4.47
74702023110,1.1,12.42
74718823158,-0.44,-9.1
74740013973,-1.66,-8.05
74768613820,20.25,12.52
74775013846,19.09,12.37
74777003852,-3.32,-2.63
74788012810,14.96,11.7
74790013849,5.76,6.45
74791013717,4.32,10.07
74791593718,11.34,11.01
74795012867,-3.83,-3.49
76122099999,1.27,4.28
76220099999,8.01,15.89
76225099999,-0.3,-1.28
76243099999,1.31,3.42
76253099999,2.0,19.29
76305099999,-0.71,-9.29
76323099999,-2.59,-6.73
76342099999,3.58,8.92
76382099999,2.02,8.33
76390099999,2.62,6.16
76393099999,2.53,4.65
76405099999,0.36,2.32
76423099999,2.54,6.09
76458099999,0.93,1.49
76491099999,-9.54,-10.75
76548099999,-1.38,-1.56
76556099999,-0.69,-0.95
76571099999,-7.75,-10.39
76577099999,-30.11,-68.08
76581099999,-3.19,-11.81
76593099999,9.89,13.08
76625099999,-1.54,-6.12
76634099999,6.6,13.48
76640099999,-5.29,-3.51
76644099999,1.93,1.6
76654099999,7.44,5.55
76658099999,3.78,6.94
76662099999,-2.65,-7.21
76665099999,-1.21,-2.95
76675099999,-0.08,-0.15
76683099999,4.84,7.13
76687099999,6.17,3.54
76692099999,0.49,0.36
76695099999,2.57,2.57
76726099999,3.12,5.15
76737099999,3.12,2.0
76741099999,-7.43,-3.91
76750099999,-3.7,-2.63
76758499999,-6.3,-52.71
76762099999,8.46,11.17
76805099999,-2.81,-4.65
76843099999,-0.0,-0.0
76848099999,1.95,3.83
76903099999,-8.92,-7.22
78016013601,6.62,6.89
78062099999,5.92,4.95
78073099999,11.49,6.36
78255099999,-11.45,-53.9
78264099999,-13.4,-49.84
78367011706,-6.3,-9.16
78384011813,-0.41,-0.52
78388099999,2.8,2.51
78397099999,4.22,4.35
78458099999,4.64,2.79
78460099999,7.85,8.37
78479099999,-17.94,-15.08
78482099999,1.3,1.08
78485099999,-18.92,-14.32
78486099999,-17.39,-14.79
78535011630,1.9,1.32
78543011640,-7.29,-7.25
78583099999,2.24,1.34
78627099999,-8.14,-14.32
78637099999,-17.49,-7.76
78641099999,-6.84,-10.47
78647099999,-13.69,-10.59
78663099999,9.03,10.18
78700099999,-1.42,-1.66
78703099999,-8.54,-7.39
78705099999,5.83,2.5
78706099999,9.0,5.68
78707099999,-2.1,-2.37
78708099999,-7.97,-5.09
78711099999,-12.81,-11.31
78714099999,-1.7,-2.05
78717099999,6.12,5.65
78719099999,-4.44,-7.64
78720099999,4.3,4.39
78724099999,-9.1,-5.31
78762099999,5.75,2.51
78767099999,-7.16,-3.64
78774099999,24.25,13.49
78793099999,20.52,12.39
78858099999,-7.44,-6.98
78862099999,-24.58,-21.4
80001099999,7.71,4.61
80022099999,-5.02,-7.73
80028099999,1.85,3.46
80094099999,1.84,2.1
80112099999,-9.14,-4.75
80210099999,8.08,7.96
80222099999,7.34,5.82
80259099999,-1.9,-1.89
80398099999,1.86,1.09
80410099999,-3.63,-4.9
80428099999,-3.48,-2.73
80447099999,8.53,10.79
81200099999,-2.27,-1.48
81225099999,7.42,4.0
81405099999,-6.13,-2.78
82022099999,-9.75,-16.13
82193099999,8.68,5.49
82281099999,6.5,7.09
82317099999,25.11,12.51
82332099999,39.5,26.8
82398099999,0.2,0.22
82400099999,24.01,17.31
82579099999,10.11,12.7
82599099999,11.31,12.45
82899099999,1.03,1.01
82917099999,-10.65,-11.99
82965099999,-4.36,-4.03
82993099999,-8.06,-7.04
83208099999,-1.51,-1.25
83349099999,-6.41,-6.17
83362099999,-9.07,-8.61
83378099999,2.33,3.52
83552099999,-0.41,-3.65
83587099999,3.2,8.78
83612099999,37.42,29.25
83649099999,-3.16,-3.19
83703099999,-0.47,-1.26
83780099999,-12.88,-14.57
83827099999,6.1,8.6
83840099999,-7.76,-9.4
83899099999,-0.84,-0.62
83971099999,6.03,5.03
84203099999,1.53,2.57
84370099999,-3.62,-6.34
84377099999,-5.74,-2.62
84455099999,-13.6,-16.67
84501099999,3.2,113.85
84515099999,-1.16,-1.26
84658099999,18.52,11.19
84686099999,2.98,3.42
84735099999,2.32,2.68
84752099999,7.0,35.59
85041099999,-10.3,-9.12
85043099999,1.01,1.06
85104099999,-10.54,-10.43
85114099999,1.47,1.87
85123099999,1.85,1.77
85140099999,5.67,4.51
85141099999,4.48,2.91
85154099999,8.55,5.73
85196099999,-2.57,-4.5
85201099999,-7.63,-17.52
85207099999,-3.0,-7.34
85223099999,2.2,4.39
85244099999,1.29,1.75
85245099999,3.77,4.29
85247099999,-1.54,-3.16
85268099999,-2.61,-5.86
85293099999,4.26,14.41
85315099999,-1.01,-2.17
85345099999,-3.43,-10.17
85364099999,12.18,26.72
85365099999,-3.29,-5.93
85469099999,-7.45,-5.49
85574099999,1.27,5.56
85585099999,-1.88,-2.01
85682099999,-6.24,-9.24
85743099999,1.28,1.68
85766099999,-4.71,-5.65
85799099999,-11.0,-10.82
85874099999,-2.09,-5.54
85934099999,-1.46,-4.63
86068099999,-11.28,-28.55
86097099999,-1.86,-1.33
86134099999,-5.39,-6.0
86218099999,-7.53,-7.82
86233099999,1.35,1.67
86260099999,-12.55,-20.59
86297099999,-0.53,-0.76
86330099999,-5.38,-4.83
86350099999,18.77,14.98
86360099999,-3.14,-3.75
86440099999,5.68,7.18
86460099999,-2.01,-2.15
86490099999,-7.01,-9.38
86530099999,-5.72,-7.08
86560099999,-2.43,-3.83
86565099999,0.71,0.69
86575099999,-11.72,-10.39
86580099999,9.15,9.45
86585099999,-0.26,-0.36
87016099999,-6.43,-12.83
87022099999,-0.24,-0.23
87046099999,21.37,19.38
87047099999,3.6,4.04
87097099999,-6.66,-4.64
87121099999,28.12,15.69
87129099999,7.97,6.5
87155099999,-3.84,-3.88
87162099999,1.5,1.38
87166099999,3.59,4.3
87178099999,11.6,6.56
87217099999,-0.8,-1.7
87222099999,-3.72,-4.11
87244099999,-13.29,-31.93
87257099999,-3.99,-4.2
87270099999,-3.6,-3.69
87289099999,9.64,7.97
87311099999,3.29,17.59
87320099999,-13.49,-26.87
87328099999,-19.0,-40.13
87344099999,-8.35,-10.25
87349099999,-9.81,-27.63
87371099999,6.79,7.04
87374099999,0.3,0.34
87393099999,3.18,4.03
87395099999,-6.9,-8.05
87418099999,-11.1,-28.88
87436099999,-20.99,-35.41
87448099999,1.77,3.21
87453099999,-2.1,-3.06
87467099999,8.57,11.92
87480099999,1.44,1.82
87497099999,-13.09,-21.28
87509099999,2.68,4.79
87534099999,-0.85,-1.55
87548099999,2.82,3.2
87576099999,-1.68,-2.69
87582099999,-8.57,-9.61
87593099999,2.93,6.12
87623099999,-0.26,-0.45
87645099999,-2.23,-3.82
87648099999,10.45,11.91
87692099999,-4.82,-5.55
87715099999,-2.54,-6.54
87750099999,-5.15,-7.15
87765099999,-0.12,-0.21
87791099999,6.24,14.43
87803099999,-9.08,-20.82
87828099999,13.14,22.55
87860099999,-5.65,-17.63
87909099999,2.46,8.3
87925099999,-1.96,-4.13
87938099999,-3.95,-13.12
88889099999,-3.54,-6.37
88963099999,-3.79,-6.6
88968099999,0.53,0.6
89034099999,0.61,20.48
89050099999,-1.29,-10.4
89055099999,-3.42,-20.32
89056099999,-0.95,-4.82
89059099999,-0.68,-3.35
89571099999,-0.11,-8.09
89592099999,-0.24,-1.1
89606099999,0.19,6.93
91066022701,-2.03,-3.36
91165022536,3.4,2.27
91170022508,-5.28,-6.17
91176022519,-2.67,-2.42
91182022521,6.33,10.82
91190022516,6.39,11.06
91212041415,11.28,3.8
91285021504,15.46,3.89
91334040505,5.78,1.62
91366040604,14.17,5.23
91413040308,0.57,0.19
91520099999,6.15,3.71
91551099999,-5.84,-1.56
91554099999,37.85,11.61
91555099999,7.89,4.96
91557099999,-19.22,-7.43
91565099999,-9.82,-7.39
91568099999,6.76,2.31
91577099999,-5.62,-6.81
91579099999,3.08,2.9
91582099999,-8.81,-5.91
91583099999,-34.59,-21.62
91587099999,3.15,2.26
91590099999,-3.5,-4.62
91596099999,-8.83,-6.66
91610099999,16.62,9.38
91643080705,-19.75,-6.27
91680099999,-14.57,-7.03
91683099999,22.22,6.88
91753099999,13.93,5.01
91754099999,-28.06,-10.75
91762099999,2.59,1.04
91765061705,3.82,0.96
91779099999,16.09,5.04
91784099999,1.49,0.76
91843099999,-18.48,-12.29
91925099999,0.34,0.22
91929099999,-15.25,-10.58
91938099999,0.7,0.51
91944099999,3.17,2.45
91948099999,1.28,0.88
91954099999,6.54,4.27
91958099999,-8.14,-3.64
92035099999,20.68,16.79
93004099999,0.96,1.18
93023099999,-9.71,-8.71
93069099999,-1.45,-3.32
93110099999,-0.97,-1.37
93186099999,-9.53,-8.73
93196099999,-6.12,-7.01
93245099999,0.97,1.47
93292099999,-6.14,-6.31
93309099999,-3.05,-3.46
93373099999,-4.29,-7.48
93404099999,3.38,5.06
93420099999,9.93,12.66
93439099999,2.57,4.44
93498099999,-5.98,-7.87
93515099999,2.1,2.02
93527099999,10.38,9.39
93546099999,0.37,0.44
93597099999,2.48,3.95
93614099999,7.25,4.18
93678099999,-1.23,-1.79
93709099999,6.24,3.54
93773099999,-1.91,-4.06
93781099999,4.2,8.89
93800099999,17.1,7.82
93805099999,0.15,0.1
93831099999,0.84,2.29
93845099999,-2.4,-4.33
93909099999,-4.66,-5.52
93929099999,4.37,6.75
93947099999,12.79,14.59
93994099999,7.2,4.18
94102099999,-10.86,-29.93
94119099999,-1.07,-0.83
94120099999,-27.96,-17.6
94122099999,4.37,6.04
94125099999,1.16,1.01
94128099999,-1.72,-1.87
94131099999,-3.67,-7.14
94135099999,-0.55,-1.15
94137099999,-6.55,-6.81
94140099999,12.65,10.9
94147099999,-1.73,-2.23
94150099999,5.89,5.43
94152099999,3.95,6.19
94170099999,-6.1,-4.2
94171099999,23.45,15.11
94174099999,5.66,4.43
94182099999,-4.68,-4.98
94186099999,-1.56,-0.81
94203099999,15.47,19.01
94204099999,2.05,3.31
94206099999,-6.5,-18.9
94212099999,4.44,8.53
94216099999,4.53,7.93
94217099999,-2.08,-5.09
94232099999,-1.1,-2.64
94238099999,-3.96,-14.98
94248099999,3.25,3.53
94255099999,-0.62,-2.27
94268099999,-1.32,-1.0
94285099999,-14.47,-6.88
94287099999,9.77,3.86
94294099999,-12.47,-11.41
94295099999,17.91,15.32
94299099999,-1.76,-1.43
94300099999,-2.93,-21.37
94302099999,-0.47,-1.46
94303099999,-4.34,-48.21
94306099999,-2.05,-8.89
94312099999,5.54,13.52
94316099999,4.59,13.84
94328099999,0.88,3.98
94332099999,3.06,8.11
94335099999,-0.56,-1.65
94337099999,5.29,11.14
94343099999,-6.27,-21.7
94346099999,-1.71,-5.66
94363099999,-3.78,-9.95
94365099999,-23.91,-15.17
94367099999,-10.12,-6.64
94368099999,-3.66,-3.24
94373099999,0.59,0.56
94374099999,-5.46,-7.32
94376099999,-2.67,-6.46
94380099999,-8.81,-7.47
94381099999,-10.39,-15.51
94387099999,2.18,2.19
94388099999,-7.76,-9.61
94403099999,-0.58,-1.29
94417099999,0.59,2.41
94429099999,-1.03,-8.82
94449099999,-2.37,-10.4
94476099999,-1.47,-10.01
94510099999,-7.3,-17.78
94515099999,-5.94,-13.9
94542099999,-2.4,-5.76
94549099999,-4.01,-10.58
94552099999,2.84,6.61
94553099999,1.88,3.33
94555099999,1.76,4.41
94567099999,-5.82,-5.98
94568099999,7.16,11.29
94569099999,-5.53,-3.77
94570099999,-9.53,-5.83
94573099999,7.5,6.35
94575099999,2.61,2.75
94578099999,1.32,1.13
94580099999,6.29,4.98
94584099999,-12.05,-9.21
94588099999,0.46,0.79
94589099999,-4.51,-3.3
94592099999,8.75,5.54
94594099999,8.9,11.64
94596099999,-6.06,-3.99
94600099999,2.61,5.7
94601099999,4.12,5.34
94602099999,2.42,5.64
94603099999,-2.29,-6.71
94605099999,-0.55,-1.14
94608099999,5.19,9.82
94609099999,4.01,6.7
94610099999,2.16,4.6
94612099999,5.89,12.28
94614099999,5.13,9.64
94631099999,2.36,4.81
94637099999,3.16,8.91
94638099999,-5.69,-12.22
94647099999,0.3,1.39
94651099999,0.12,0.46
94653099999,-0.05,-0.23
94655099999,-1.51,-12.93
94657099999,-0.47,-2.58
94658099999,1.88,6.17
94659099999,0.86,4.48
94662099999,-0.04,-0.13
94672099999,-0.31,-0.89
94674099999,-0.48,-2.64
94675099999,0.97,3.26
94678099999,-3.8,-10.76
94681099999,-4.33,-16.0
94682099999,-2.02,-9.36
94691099999,-2.93,-20.87
94703099999,-4.65,-21.91
94710099999,-3.24,-21.07
94711099999,-3.92,-15.5
94712099999,-4.78,-13.49
94715099999,-3.55,-11.78
94727099999,-1.21,-3.15
94729099999,-5.23,-16.57
94743099999,8.79,9.23
94749099999,-0.4,-0.28
94750099999,12.57,10.81
94752099999,-1.03,-1.61
94754099999,-1.82,-2.95
94755099999,1.15,1.66
94763099999,9.0,11.86
94765099999,4.43,5.49
94766099999,2.55,2.6
94767099999,5.92,6.03
94768099999,1.96,1.8
94774099999,-4.26,-5.39
94776099999,4.55,4.45
94786099999,3.7,2.56
94791099999,-1.07,-0.63
94802099999,4.52,6.37
94804099999,-1.87,-4.89
94809099999,-1.6,-6.38
94811099999,-5.42,-11.05
94813099999,-3.97,-18.17
94817099999,-4.91,-19.76
94821099999,-2.72,-5.28
94822099999,-2.07,-7.92
94826099999,1.05,1.93
94827099999,-0.78,-3.21
94828099999,1.0,1.51
94829099999,-1.69,-4.23
94830099999,-3.39,-6.05
94835099999,-4.89,-9.72
94836099999,-4.61,-14.69
94840099999,-4.62,-11.87
94842099999,-1.83,-3.44
94843099999,-1.17,-4.94
94846099999,-0.18,-0.32
94850099999,2.3,3.5
94852099999,-2.77,-5.71
94854099999,3.11,7.02
94855099999,-2.26,-5.32
94857099999,-2.23,-5.96
94859099999,-3.02,-6.76
94860099999,-0.01,-0.03
94863099999,1.42,3.08
94864099999,4.22,7.14
94865099999,0.06,0.15
94870099999,0.76,1.6
94872099999,4.23,4.52
94874099999,-1.25,-3.38
94875099999,-1.98,-8.56
94878099999,6.26,7.71
94881099999,-1.16,-2.51
94889099999,-0.49,-1.19
94891099999,3.01,5.35
94892099999,-1.55,-3.25
94893099999,1.67,2.02
94894099999,-5.3,-6.43
94898099999,-2.06,-4.47
94903099999,-0.64,-0.69
94906099999,-6.82,-6.21
94907099999,-1.05,-2.44
94910099999,-5.27,-13.61
94913099999,-6.34,-8.02
94914099999,2.48,2.47
94919099999,1.29,1.8
94921099999,3.57,7.87
94925099999,-1.06,-1.76
94926099999,-0.55,-1.47
94927099999,5.11,10.01
94929099999,-0.74,-1.74
94930099999,-6.55,-8.11
94933099999,-0.8,-0.91
94935099999,0.95,1.15
94938099999,12.5,10.02
94939099999,-2.89,-6.25
94953099999,2.8,5.58
94954099999,-6.88,-13.04
94955099999,-1.67,-2.33
94956099999,3.83,5.31
94957099999,2.02,6.37
94960099999,-1.01,-1.81
94962099999,-3.36,-4.32
94970099999,1.72,3.7
94975099999,-0.93,-2.25
94977099999,1.62,2.33
94980099999,7.67,15.67
94983099999,-2.51,-3.47
94995099999,-14.19,-10.84
94998099999,-4.7,-8.18
95205099999,5.94,14.09
95296099999,15.09,13.59
95307099999,5.7,20.49
95458099999,0.33,1.36
95481099999,-2.36,-20.57
95527099999,-1.85,-4.32
95551099999,-0.53,-0.64
95572099999,-17.85,-10.69
95610099999,5.68,7.03
95611099999,3.63,6.23
95612099999,4.42,9.61
95625099999,2.12,9.52
95629099999,3.69,18.2
95634099999,1.94,7.08
95635099999,0.0,0.01
95636099999,-1.51,-5.58
95638099999,-1.71,-3.92
95646099999,0.39,2.2
95662099999,-0.05,-0.31
95664099999,-2.03,-8.08
95666099999,0.64,4.84
95667099999,-0.72,-1.73
95676099999,-2.71,-9.69
95677099999,-1.2,-5.41
95678099999,4.99,26.32
95687099999,-3.85,-17.83
95708099999,2.81,9.27
95715099999,-4.32,-29.38
95716099999,1.65,3.54
95719099999,-0.64,-1.44
95726099999,-3.71,-10.74
95753099999,4.11,6.54
95758099999,0.95,2.55
95765099999,11.23,10.21
95770099999,19.14,17.75
95771099999,2.09,4.73
95773099999,1.56,4.03
95774099999,7.93,5.7
95806099999,-0.25,-0.87
95807099999,-1.06,-3.15
95835099999,-2.7,-11.08
95837099999,1.49,2.83
95867099999,-5.52,-9.59
95896099999,-2.54,-5.45
95909099999,0.16,0.18
95913099999,1.25,1.48
95916099999,-3.96,-6.26
95931099999,-1.2,-1.67
95957099999,-1.63,-2.75
95960099999,3.71,7.35
95979099999,3.41,2.91
96001099999,-2.16,-3.09
96009099999,1.23,3.12
96011099999,17.33,16.48
96015099999,21.39,14.38
96033099999,-5.76,-6.59
96035099999,-1.88,-1.78
96073099999,-22.69,-9.48
96075099999,5.54,4.02
96091099999,10.68,5.55
96109099999,0.39,0.37
96145099999,6.43,5.89
96163099999,-0.11,-0.06
96179099999,-5.45,-5.22
96221099999,-6.81,-5.76
96237099999,6.24,5.15
96249099999,14.19,9.42
96253099999,7.47,4.25
96295099999,2.15,2.9
96315099999,12.39,4.85
96413099999,-12.24,-3.3
96421099999,-2.1,-0.66
96441099999,24.46,8.49
96449099999,-13.92,-6.05
96465099999,-15.44,-7.54
96471099999,19.92,8.24
96481099999,-2.42,-1.59
96491099999,-14.92,-5.7
96509099999,98.31,41.68
96559099999,3.5,3.22
96581099999,-4.53,-3.0
96595099999,1.72,2.45
96607099999,7.43,6.62
96633099999,-3.14,-2.83
96645099999,6.62,4.24
96655099999,-22.05,-16.46
96685099999,-2.43,-1.81
96739099999,-5.37,-6.75
96749099999,-4.55,-7.33
96751099999,-2.3,-1.2
96791099999,-7.76,-6.62
96797099999,18.62,16.7
96805099999,5.24,3.61
96839099999,0.03,0.04
96925099999,-1.59,-1.6
96935099999,3.39,4.6
96937099999,-1.6,-1.83
96973099999,-1.21,-2.44
96987099999,-0.5,-0.72
97008099999,23.69,10.7
97014099999,-3.44,-2.76
97016099999,2.91,3.14
97048099999,-4.68,-7.0
97072099999,-2.9,-14.9
97086099999,3.3,6.18
97120099999,9.7,11.15
97126099999,-1.87,-0.99
97180099999,12.48,8.53
97192099999,5.06,6.55
97230099999,-5.2,-7.83
97240099999,0.29,0.43
97260099999,1.45,3.31
97270099999,-2.99,-6.33
97300099999,1.97,3.52
97340099999,-5.24,-11.39
97372099999,-15.67,-13.7
97430099999,-4.62,-4.66
97560099999,0.16,0.17
97600099999,-17.33,-29.54
97722099999,-14.09,-8.12
97724099999,-22.49,-9.83
97900099999,0.19,0.25
98132099999,-23.5,-12.49
98222099999,-13.87,-7.04
98223099999,-60.1,-29.04
98232099999,-27.28,-16.72
98233099999,-5.51,-3.8
98324099999,10.78,3.15
98325099999,-5.01,-2.23
98328099999,-30.06,-8.61
98336099999,-10.91,-3.34
98425099999,-24.74,-12.24
98426041231,-45.22,-15.31
98427099999,-8.44,-3.21
98429099999,-42.05,-31.86
98430099999,-44.61,-20.3
98431099999,-27.12,-12.71
98432099999,-10.88,-5.52
98434099999,-25.84,-7.33
98435099999,-4.02,-1.45
98440099999,-29.05,-9.19
98444099999,-6.91,-1.97
98446099999,5.38,1.75
98531099999,-10.53,-6.0
98536099999,-23.27,-9.85
98538099999,-14.36,-9.58
98543099999,6.34,3.4
98546099999,-12.35,-2.96
98548099999,-2.95,-0.92
98550099999,-37.11,-15.55
98558099999,-19.51,-6.62
98618099999,-35.32,-26.9
98630099999,5.69,5.77
98642099999,-28.68,-19.67
98644099999,2.67,1.88
98646099999,-11.9,-6.89
98653099999,-38.12,-10.23
98741099999,2.56,1.32
98751099999,-9.53,-5.18
98752099999,-5.77,-2.95
98753099999,11.04,5.85
98755099999,-68.57,-16.92
98836099999,-7.23,-5.96
D15,-2.09,-3.32
D21,0.94,0.85
D23,-3.63,-5.86
D41,-5.41,-9.61
D44,0.52,0.93
D53,1.85,3.09
D57,0.81,1.09
D87,-6.01,-9.62
D91,-0.0,-0.01
D257,2.53,2.68
D279,1.26,1.87
D357,-2.43,-3.35
D476,2.58,4.25
D488,-5.36,-7.82
D552,2.98,3.44
D590,-0.99,-1.91
D611,-3.48,-4.48
D1030,-3.44,-4.52
D1056,-3.39,-4.52
D2431,-1.84,-3.11
D2446,2.76,4.75
D2449,0.74,1.48
D2452,-1.67,-2.29
D2462,-3.69,-5.05
D2463,-1.96,-2.62
D2473,-4.45,-8.22
D2480,3.04,4.9
D2792,-0.12,-0.13
D3621,-1.71,-2.86
D5195,0.57,0.98
D5201,3.36,4.87
D5750,-4.89,-7.17
D5753,4.33,5.22
