stationid,absolute_increase_per_year,relative_increase_per_year_in_% (absolute_increase / middle_value_from_all_years)
72210612835,-0.05,-0.26
72211012842,-0.024,-0.17
72212012833,0.298,2.25
72213713878,0.018,0.13
72214093805,-0.197,-1.29
72216013869,-0.04,-0.33
72216693845,0.088,0.62
72217003813,0.011,0.09
72217513860,-0.078,-0.6
72218003820,0.209,1.65
72219013874,0.009,0.07
72220012832,0.01,0.06
72221013858,-0.1,-0.6
72221513884,-0.036,-0.27
72222313899,-0.056,-0.29
72222503855,-0.159,-1.03
72222693841,-0.207,-1.35
72223013894,-0.189,-1.11
72223513838,-0.1,-0.97
72224603844,0.043,0.32
72225013829,-0.194,-1.47
72225593842,-0.026,-0.19
72226013895,0.006,0.04
72226513821,0.069,0.47
72226703878,-0.201,-1.52
72226903850,-0.032,-0.22
72227013864,0.059,0.49
72228013876,0.117,0.81
72228693806,0.271,1.7
72228713871,-0.06,-0.45
72231012916,0.126,0.76
72231553917,-0.006,-0.04
72231612958,-0.059,-0.41
72234013865,0.292,1.99
72234503866,0.021,0.14
72235003940,0.146,0.96
72235893919,0.099,0.6
72239003931,0.243,1.6
72240003937,0.132,0.82
72240513976,0.218,1.34
72241012917,0.458,2.68
72242012923,0.267,1.83
72243012960,0.076,0.52
72244693987,-0.021,-0.15
72244813972,0.099,1.03
72247003901,0.104,0.92
72248013957,0.061,0.4
72248513944,-0.03,-0.19
72248613942,0.006,0.03
72248713935,-0.013,-0.09
72250012919,-0.337,-2.76
72250512904,0.049,0.56
72250612959,0.232,2.0
72251012924,0.229,1.78
72251512926,0.337,2.45
72251612928,0.027,0.23
72251712932,0.144,1.14
72252612947,-0.034,-0.27
72253012921,-0.128,-0.96
72253312962,0.034,0.3
72253512909,-0.017,-0.14
72253612911,-0.114,-0.97
72255012912,-0.05,-0.37
72255512935,0.076,0.51
72256013959,-0.053,-0.38
72257003933,-0.112,-0.96
72257603902,-0.179,-1.43
72259003927,0.079,0.57
72259513911,-0.044,-0.36
72259793985,0.143,1.07
72260003969,0.991,11.03
72261022010,0.037,0.32
72261522001,0.144,1.14
72262023055,0.146,2.66
72263023034,0.024,0.21
72264093035,-0.108,-1.99
72265023023,0.116,1.23
72265623040,-0.079,-0.99
72266013962,0.077,0.66
72267023042,-0.006,-0.06
72268023009,0.123,1.49
72268623008,0.118,1.21
72268793033,-0.168,-1.92
72268893034,0.377,4.43
72270023044,0.062,1.0
72271093045,0.016,0.24
72273003124,0.027,0.39
72274023160,-0.007,-0.09
72274523109,-0.244,-2.94
72278023183,-0.045,-0.59
72278523111,-0.762,-8.21
72281023199,-0.123,-1.78
72286023119,0.041,0.52
72288023152,0.125,2.02
72288623130,0.17,2.94
72290023188,0.048,0.48
72290693112,-0.106,-1.38
72290993115,-0.186,-2.85
72291093116,-0.122,-2.51
72292593117,0.287,5.3
72292603154,-0.138,-1.48
72295023174,0.156,1.51
72297023129,-0.006,-0.06
72297793184,0.172,3.77
72303013714,0.009,0.07
72306013722,0.055,0.47
72306613713,0.102,0.83
72306793726,0.383,17.24
72307513769,0.036,0.32
72308013737,-0.082,-0.68
72308513750,0.082,0.71
72308793735,-0.134,-1.15
72309013754,0.038,0.29
72309593719,0.15,1.11
72309693727,0.234,1.68
72310013883,0.067,0.53
72310613744,0.059,0.49
72311013873,0.112,0.88
72311913886,0.161,1.93
72312003870,0.116,0.94
72313993729,0.223,1.54
72314013881,0.009,0.08
72315003812,0.137,1.22
72317013723,0.107,0.95
72319393807,0.079,0.82
72320093801,0.064,0.88
72323003856,0.061,0.44
72323513896,0.152,1.13
72324013882,0.08,0.61
72326013891,-0.024,-0.22
72327013897,0.023,0.19
72330613825,0.29,1.97
72332093862,0.086,0.58
72334013893,-0.014,-0.09
72334603811,-0.01,-0.07
72334703809,-0.61,-4.63
72340313963,-0.047,-0.32
72340503930,-0.111,-0.76
72341793988,0.064,0.48
72341813977,0.044,0.33
72341993992,0.076,0.52
72344013964,0.045,0.32
72344593993,0.034,0.25
72349513987,-0.24,-1.86
72351013966,0.032,0.27
72352013902,-0.059,-0.47
72352593986,0.141,1.09
72353013967,-0.154,-1.12
72354013919,0.072,0.53
72355013945,0.086,0.63
72356013968,-0.071,-0.55
72356693950,0.204,1.5
72360023051,-0.048,-0.58
72362723081,-0.01,-0.17
72363023047,-0.106,-1.1
72365023050,-0.03,-0.55
72365623049,-0.003,-0.05
72365823090,-0.065,-1.34
72367623048,0.014,0.17
72367723054,0.069,0.92
72372323184,0.05,0.67
72374023194,0.055,1.55
72380523179,0.112,1.73
72381023114,-0.347,-5.47
72381523161,0.016,0.25
72381603159,0.041,0.6
72382023182,0.114,2.08
72383023187,0.194,3.28
72384023155,0.124,2.04
72386023169,-0.062,-1.06
72387003160,0.1,1.65
72389093193,0.027,0.36
72391093111,0.026,0.31
72392523190,0.026,0.22
72392793110,0.143,2.6
72394023273,0.054,0.56
72396593209,0.265,2.51
72401013740,-0.013,-0.12
72401693736,-0.022,-0.22
72402093739,-0.091,-0.79
72403093738,0.022,0.21
72403513773,-0.025,-0.23
72403793728,0.008,0.07
72404013721,0.001,0.01
72405013743,0.097,0.91
72406093721,0.005,0.05
72407093730,0.084,0.75
72407513735,-0.023,-0.2
72408013739,0.023,0.21
72408594732,0.043,0.51
72408813707,0.035,0.31
72409514792,-0.032,-0.46
72409614706,-0.179,-1.64
72410013733,0.065,0.6
72410613728,-0.053,-0.48
72411013741,0.102,0.94
72412003872,-0.002,-0.02
72414013866,0.006,0.06
72417013729,0.009,0.11
72417613736,-0.044,-0.49
72417713734,-0.017,-0.17
72421093814,0.079,0.78
72422093820,0.009,0.08
72423093821,-0.041,-0.37
72423513810,-0.046,-0.66
72424013807,0.019,0.18
72424303849,0.165,1.43
72425003860,0.076,0.8
72427303804,0.014,0.14
72427514894,0.05,0.83
72428014821,0.026,0.28
72428693824,-0.043,-0.48
72429093815,-0.035,-0.36
72429793812,0.095,0.95
72432093817,0.129,1.08
72433813802,-0.008,-0.07
72434013994,0.04,0.36
72434503966,0.057,0.52
72435003816,-0.074,-0.57
72438093819,0.049,0.47
72438614835,-0.011,-0.11
72439093822,0.007,0.07
72440013995,-0.155,-1.26
72445003945,0.126,1.09
72445514938,0.037,0.34
72445703938,-0.063,-0.53
72446003947,0.107,0.92
72446313988,-0.021,-0.2
72446713930,-0.102,-0.86
72447593909,0.111,1.41
72449013993,0.078,0.94
72450003928,-0.104,-0.86
72450503923,0.106,0.84
72450613986,0.016,0.2
72450713981,0.047,0.37
72451013985,0.093,0.93
72451523064,0.157,1.66
72452003957,-0.066,-0.88
72455013947,-0.256,-2.19
72455613989,-0.124,-1.09
72456013996,0.051,0.44
72456513920,0.136,1.97
72458013984,-0.009,-0.08
72458593997,0.146,1.44
72458603919,-0.025,-0.23
72462023061,-0.032,-0.7
72463523067,0.058,0.86
72464093058,0.017,0.27
72464523070,-0.015,-0.24
72465023065,0.029,0.34
72465593990,0.12,1.32
72466093037,-0.006,-0.08
72466593010,-0.064,-0.96
72467523063,-0.009,-0.23
72468094015,0.001,0.01
72469523036,-0.045,-0.67
72469824015,0.063,0.84
72475593129,-0.012,-0.2
72476023066,0.006,0.11
72479723176,-0.021,-0.4
72480023157,0.1,1.47
72483023232,0.086,0.58
72483793216,0.054,0.52
72483993225,0.072,0.95
72485523153,0.011,0.19
72486023154,-0.026,-0.48
72488023185,0.063,1.14
72488593102,-0.071,-1.51
72492023237,0.171,2.2
72492623258,0.119,2.52
72493023230,0.106,1.19
72494023234,0.113,1.23
72494523293,-0.006,-0.15
72502014734,0.004,0.03
72502594741,-0.154,-1.81
72503014732,-0.073,-0.64
72503614757,-0.133,-1.38
72503794745,-0.083,-0.76
72504094702,-0.028,-0.26
72504514758,-0.1,-1.5
72504614707,-0.041,-0.68
72505894793,0.179,2.59
72507014765,-0.058,-0.52
72508014740,-0.034,-0.32
72508714752,0.0,0.01
72509014739,0.031,0.3
72510314712,0.034,0.4
72511814751,-0.121,-1.47
72512504787,-0.017,-0.23
72512614736,0.02,0.23
72512704726,0.006,0.11
72513014777,0.027,0.3
72514014778,0.007,0.08
72515004725,0.016,0.19
72515614748,0.04,0.48
72517014737,0.014,0.13
72518014735,-0.103,-1.14
72519014771,-0.01,-0.14
72520094823,0.037,0.45
72520514762,0.104,1.61
72521014895,0.012,0.15
72524014820,0.02,0.25
72525014852,0.071,0.9
72526014860,-0.028,-0.34
72526604751,-0.027,-0.33
72526794868,0.034,0.54
72528014733,0.003,0.04
72528704724,-0.024,-0.34
72529014768,-0.022,-0.32
72530094846,0.015,0.16
72532014842,0.002,0.02
72533014827,-0.008,-0.09
72534014819,0.003,0.04
72535014848,0.065,0.76
72536094830,-0.063,-0.75
72536614825,0.02,0.23
72537094847,0.039,0.48
72537514822,0.072,1.25
72537714804,0.002,0.03
72539014836,0.019,0.23
72539514833,0.052,0.51
72539614815,0.037,0.63
72543094822,-0.032,-0.33
72544014923,-0.063,-0.63
72545014990,-0.224,-2.29
72546014933,-0.073,-0.72
72546514950,-0.218,-2.12
72547094908,0.065,0.67
72548094910,0.004,0.04
72548514940,-0.019,-0.19
72550014942,-0.057,-0.58
72551014939,-0.081,-0.8
72552014935,-0.09,-0.94
72554014949,-0.092,-0.89
72556014941,-0.019,-0.2
72557014943,-0.088,-0.95
72561024030,-0.096,-1.34
72562024023,0.001,0.01
72562624091,-0.037,-0.46
72563624017,0.036,0.46
72564024018,-0.088,-1.51
72564524022,-0.07,-1.44
72565003017,-0.141,-2.2
72566024028,0.03,0.46
72567024032,-0.001,-0.01
72569024089,-0.053,-1.0
72572024127,0.023,0.39
72574424027,-0.011,-0.22
72575024126,-0.039,-1.16
72575524101,0.043,0.66
72576024021,-0.069,-1.07
72577504111,0.016,0.37
72578024156,-0.015,-0.33
72578524145,0.077,1.46
72580524172,-0.007,-0.14
72581024193,-0.049,-1.02
72582524121,0.077,1.81
72583024128,-0.047,-1.02
72584523225,0.263,1.58
72586724133,0.024,0.53
72589594236,0.02,0.46
72590523275,-0.057,-0.54
72591024216,0.058,0.59
72592024257,0.056,0.47
72594524283,0.047,0.47
72594624286,0.162,1.24
72595524259,-0.034,-0.72
72595724215,-0.045,-0.57
72597024225,0.039,0.64
72597524235,0.115,1.54
72598524267,0.069,0.44
72605014745,-0.055,-0.58
72606014764,-0.151,-1.35
72614054742,-0.051,-0.73
72614594705,-0.029,-0.25
72617014742,-0.092,-1.14
72618514605,-0.053,-0.55
72622394725,-0.009,-0.11
72622794790,-0.001,-0.01
72635094860,0.077,0.83
72636014840,0.108,1.38
72637014826,0.049,0.6
72637914845,-0.007,-0.09
72638094814,0.016,0.21
72638714850,0.117,1.36
72639094849,0.011,0.15
72640014839,0.013,0.14
72641014837,-0.03,-0.31
72641614921,0.04,0.43
72643014920,0.092,0.99
72643514991,0.067,0.77
72643694930,0.097,1.07
72644014925,0.055,0.59
72645014898,0.031,0.37
72646314897,0.178,2.02
72651014944,0.049,0.54
72654014936,-0.07,-0.84
72654614946,0.049,0.64
72655014926,-0.006,-0.08
72655714910,0.118,1.31
72658014922,0.027,0.31
72659014929,-0.137,-1.62
72662024090,0.038,0.58
72662524006,0.171,2.34
72666024029,-0.04,-0.76
72666494173,-0.081,-2.37
72677024033,-0.037,-0.67
72677624036,-0.065,-1.15
72679724132,0.012,0.23
72679824150,0.0,0.01
72681024131,0.07,1.45
72681524106,0.069,1.64
72683094185,-0.003,-0.06
72688024155,0.0,0.01
72688424148,-0.058,-1.66
72688524152,0.054,1.1
72688624130,-0.044,-1.08
72690424231,0.031,0.47
72691724284,0.184,1.68
72693024221,0.053,0.59
72694024232,0.024,0.29
72698024229,0.023,0.31
72698824219,-0.008,-0.16
72712014607,-0.1,-1.26
72713014604,-0.077,-1.34
72734014847,0.069,1.0
72734714841,0.023,0.31
72744014858,-0.013,-0.19
72745014913,-0.028,-0.35
72745394967,0.033,0.4
72745594931,0.007,0.09
72747014918,0.005,0.08
72747694961,0.065,0.87
72753014914,-0.067,-0.88
72753514919,0.028,0.36
72757594925,-0.012,-0.14
72764024011,-0.11,-1.55
72767094014,-0.0,-0.0
72767594011,0.034,0.47
72767624013,-0.014,-0.21
72768094008,-0.082,-1.49
72772024144,-0.029,-0.58
72773024153,0.031,0.71
72775024143,0.025,0.41
72775524112,-0.015,-0.26
72776099999,0.029,0.5
72777094012,-0.093,-2.02
72779024146,0.039,0.82
72781024243,0.005,0.12
72781524237,0.184,1.61
72782724110,0.005,0.21
72783024149,0.035,0.8
72784524163,0.008,0.4
72784624160,-0.032,-0.58
72785024157,0.035,0.69
72785524114,0.035,0.7
72791094224,0.039,0.36
72792024227,0.1,1.09
72792394225,0.104,0.99
72792424223,-0.066,-1.17
72793024233,0.071,0.93
72793524234,-0.042,-0.76
72797094240,0.144,0.99
72797624217,0.059,0.88
74206024207,0.056,0.7
74230024037,-0.094,-1.57
74394514710,-0.022,-0.32
74486094789,-0.114,-1.05
74486514719,-0.044,-0.62
74491014703,0.03,0.28
74491514775,-0.059,-0.84
74509023244,0.016,0.23
74516023202,0.34,3.39
74531093065,-0.094,-1.41
74570013840,-0.089,-0.95
74594013705,0.117,1.06
74598013702,0.023,0.2
74612093104,0.189,3.12
74671013806,0.008,0.07
74671693808,0.021,0.17
74693093737,0.086,0.67
74702023110,0.099,1.7
74718703104,0.048,0.68
74718823158,-0.16,-2.24
74740013973,-0.088,-0.87
74768613820,0.137,0.8
74775013846,0.287,1.79
74777003852,0.001,0.0
74788012810,0.237,1.62
74790013849,-0.01,-0.09
74791013717,0.974,9.06
74791593718,0.101,0.91
74795012867,0.051,0.41
76001399999,0.863,5.94
76005399999,1.393,10.13
76075399999,0.006,0.07
76122099999,-0.034,-0.47
76160099999,0.489,2.23
76220099999,0.048,0.57
76225099999,-0.056,-0.63
76225399999,0.534,5.94
76243099999,-0.123,-0.96
76253099999,0.949,3.49
76255599999,0.796,8.99
76256099999,-0.767,-5.27
76286399999,0.664,4.81
76305099999,-0.839,-5.0
76323099999,-0.193,-2.12
76342099999,0.016,0.16
76350399999,-0.815,-5.61
76361599999,-0.314,-1.67
76382099999,0.276,2.61
76390099999,-0.083,-0.98
76393099999,0.176,1.49
76394099999,0.76,6.84
76394399999,-1.73,-9.93
76399399999,0.644,3.12
76402099999,-0.465,-3.24
76405099999,-0.012,-0.12
76405599999,1.223,6.65
76405699999,-0.294,-2.03
76412099999,0.286,1.4
76423099999,0.06,0.77
76423599999,0.432,3.02
76458099999,0.087,0.42
76459399999,0.263,2.55
76491099999,-0.369,-2.22
76491599999,-0.01,-0.06
76525599999,0.12,1.57
76539099999,-0.092,-0.9
76548099999,-0.462,-2.89
76549399999,0.876,4.14
76556099999,0.018,0.12
76571099999,-0.314,-3.04
76577099999,-0.631,-5.64
76577399999,2.017,9.55
76581099999,-0.089,-0.92
76593099999,0.431,3.74
76601399999,0.915,3.81
76613399999,1.216,7.28
76625099999,0.102,0.99
76634099999,-0.044,-0.59
76640099999,-0.306,-1.72
76644099999,0.19,1.32
76654099999,0.462,2.18
76658099999,-0.029,-0.21
76662099999,0.167,1.78
76665099999,0.088,1.04
76665599999,-1.359,-11.63
76675099999,-0.006,-0.06
76683099999,0.023,0.26
76685099999,0.065,0.48
76687099999,0.188,1.54
76691399999,0.728,3.59
76692099999,-0.27,-1.37
76695099999,0.182,1.18
76726099999,0.003,0.02
76737099999,-0.072,-0.54
76738399999,-0.699,-3.21
76741099999,-0.362,-1.74
76743399999,2.327,8.73
76749399999,-0.368,-1.65
76750099999,0.068,0.5
76758499999,-2.296,-6.73
76762099999,0.117,1.21
76775599999,0.912,5.25
76805099999,0.227,1.01
76805699999,-0.595,-3.14
76843099999,0.016,0.11
76848099999,-0.005,-0.05
76848599999,-0.057,-0.36
76855699999,-1.351,-5.95
76903099999,-0.233,-1.36
76904399999,2.745,9.06
78016013601,0.038,0.51
78062099999,0.044,0.31
78073099999,0.161,1.23
78229099999,-0.846,-3.39
78255099999,0.175,1.65
78264099999,-1.005,-5.55
78367011706,-0.207,-1.56
78384011813,-0.12,-1.19
78388099999,0.102,0.82
78397099999,0.099,0.69
78439099999,0.275,1.86
78458099999,-0.077,-0.55
78460099999,-0.011,-0.11
78479099999,-0.321,-3.29
78482099999,-0.259,-1.78
78485099999,-0.703,-5.23
78486099999,-0.568,-4.43
78535011630,0.096,1.11
78543011640,-0.226,-2.99
78583099999,-0.052,-0.35
78627099999,-0.002,-0.02
78637099999,-0.075,-0.41
78641099999,-0.346,-2.85
78647099999,-0.207,-1.08
78663099999,0.86,5.43
78700099999,-0.067,-0.35
78703099999,-0.222,-1.52
78705099999,-0.119,-0.57
78706099999,-0.278,-1.42
78707099999,-0.149,-1.37
78708099999,-0.226,-1.8
78711099999,-0.081,-0.59
78714099999,-0.074,-0.8
78717099999,0.054,0.45
78719099999,-0.257,-2.44
78720099999,0.176,1.58
78724099999,-0.123,-0.62
78762099999,0.012,0.08
78767099999,-0.025,-0.14
78774099999,0.207,1.16
78793099999,0.167,0.95
78858099999,-0.092,-1.19
78862099999,-0.464,-5.75
80001099999,0.115,0.99
80009099999,-0.677,-7.18
80022099999,-0.611,-3.77
80028099999,-1.583,-9.91
80094099999,-0.04,-0.41
80112099999,-0.199,-1.84
80210099999,0.2,1.63
80222099999,0.151,1.72
80259099999,0.242,2.5
80398099999,-0.006,-0.04
80410099999,-0.597,-6.11
80415099999,-0.888,-8.09
80428099999,-0.831,-6.37
80447099999,0.848,8.35
81200099999,-0.026,-0.22
81225099999,0.095,0.8
81405099999,0.005,0.04
82022099999,-0.444,-4.18
82193099999,0.04,0.26
82281099999,-0.08,-0.69
82317099999,0.174,1.28
82332099999,0.149,0.91
82398099999,0.035,0.32
82400099999,0.409,3.88
82579099999,0.029,0.22
82599099999,0.884,9.32
82899099999,0.069,0.67
82917099999,-0.639,-5.07
82965099999,-0.799,-5.49
82993099999,-0.277,-2.83
83208099999,-0.181,-1.41
83349099999,-0.169,-1.77
83362099999,-0.307,-2.37
83378099999,-0.124,-1.11
83552099999,-0.045,-0.87
83583099999,0.865,13.02
83587099999,0.938,11.84
83612099999,0.597,4.2
83649099999,-0.124,-0.75
83671099999,0.343,5.2
83703099999,-0.469,-5.93
83768099999,0.027,0.3
83780099999,-0.517,-4.09
83827099999,0.224,1.51
83840099999,-0.476,-4.2
83899099999,-0.044,-0.37
83971099999,0.086,0.51
84117099999,0.497,4.01
84203099999,0.641,3.61
84370099999,-0.474,-3.38
84377099999,0.002,0.01
84390099999,0.725,5.18
84401099999,0.425,4.27
84452099999,0.22,2.49
84455099999,-0.554,-4.91
84501099999,0.897,10.18
84515099999,-0.051,-0.35
84628099999,0.542,5.14
84658099999,0.603,3.2
84686099999,0.091,1.23
84691099999,0.758,4.37
84735099999,-0.002,-0.03
84752099999,0.438,5.65
84782099999,-0.041,-1.16
85041099999,-0.033,-0.23
85043099999,-0.062,-0.43
85104099999,-0.474,-2.81
85114099999,-0.117,-0.78
85123099999,-0.217,-1.34
85140099999,0.412,2.75
85141099999,0.166,1.0
85154099999,-0.121,-0.71
85196099999,-0.338,-2.99
85201099999,-0.098,-1.49
85207099999,-0.591,-6.11
85223099999,0.112,1.49
85242099999,-0.034,-0.5
85244099999,0.29,2.24
85245099999,0.79,5.53
85247099999,0.173,1.69
85268099999,-0.126,-0.93
85289099999,0.057,0.51
85293099999,0.397,4.04
85315099999,0.399,4.2
85345099999,-0.146,-1.21
85364099999,0.306,3.37
85365099999,0.362,3.1
85406099999,-0.418,-2.96
85418099999,0.268,2.79
85442099999,0.203,1.14
85469099999,-0.194,-2.07
85488099999,-0.103,-0.76
85574099999,-0.012,-0.12
85585099999,-0.019,-0.23
85629099999,0.097,0.8
85682099999,-0.141,-1.14
85743099999,-0.073,-0.78
85766099999,0.014,0.13
85799099999,-0.149,-1.63
85874099999,-0.058,-0.9
85934099999,-0.074,-1.62
86068099999,0.054,0.45
86097099999,-0.011,-0.07
86134099999,-0.06,-0.38
86218099999,0.037,0.2
86233099999,-0.184,-1.05
86260099999,-0.231,-1.41
86297099999,0.2,1.06
86330099999,0.164,0.97
86350099999,0.465,2.68
86360099999,0.25,1.47
86440099999,0.271,1.77
86460099999,0.278,1.84
86490099999,-0.132,-0.87
86530099999,-0.011,-0.07
86560099999,0.148,1.07
86565099999,0.063,0.47
86575099999,-0.284,-2.01
86580099999,0.133,0.96
86585099999,-0.018,-0.14
87016099999,0.051,0.4
87022099999,-0.076,-0.51
87046099999,0.291,2.11
87047099999,0.259,2.14
87097099999,-0.202,-1.12
87121099999,0.235,1.47
87129099999,-0.103,-0.67
87155099999,0.103,0.52
87162099999,0.139,0.73
87166099999,0.139,0.79
87178099999,0.097,0.5
87217099999,-0.023,-0.18
87222099999,-0.148,-1.0
87244099999,-0.192,-1.48
87257099999,-0.121,-0.7
87270099999,-0.074,-0.41
87289099999,0.207,1.16
87311099999,-0.06,-0.48
87320099999,-0.74,-4.94
87328099999,-0.585,-4.53
87344099999,-0.13,-0.88
87349099999,-0.481,-3.53
87371099999,0.254,1.54
87374099999,0.058,0.35
87393099999,0.137,0.74
87395099999,0.113,0.65
87416099999,0.047,0.4
87418099999,-0.457,-4.65
87436099999,-0.552,-4.16
87448099999,0.05,0.47
87453099999,-0.152,-1.07
87467099999,0.289,1.84
87480099999,0.035,0.23
87497099999,-0.178,-1.15
87506099999,0.048,0.54
87509099999,-0.212,-1.8
87534099999,0.186,1.39
87548099999,-0.074,-0.48
87576099999,-0.148,-1.04
87582099999,-0.051,-0.33
87593099999,0.096,0.67
87623099999,0.0,0.0
87645099999,0.193,1.44
87648099999,0.169,1.31
87692099999,-0.034,-0.27
87715099999,-0.385,-3.68
87750099999,-0.106,-0.97
87765099999,-0.159,-1.63
87784099999,0.143,1.65
87791099999,0.23,2.74
87803099999,-0.282,-3.59
87828099999,0.464,5.49
87860099999,-0.307,-3.96
87909099999,0.029,0.51
87925099999,-0.041,-0.74
87938099999,-0.069,-1.26
88889099999,-0.048,-1.06
88963099999,-1.254,-7.55
88968099999,-0.486,-3.33
89034099999,-0.252,-3.34
89050099999,-0.03,-0.77
89053099999,0.044,0.9
89055099999,-0.085,-1.74
89056099999,0.066,1.54
89057099999,0.192,3.64
89059099999,0.01,0.16
89066099999,-0.292,-4.86
89512099999,-0.021,-0.35
89571099999,0.289,15.25
89592099999,0.004,0.06
89606099999,2.168,26.02
91066022701,-0.029,-0.35
91165022536,0.014,0.19
91170022508,0.048,0.67
91176022519,-0.18,-2.38
91182022521,0.285,3.26
91190022516,0.259,3.08
91212041415,0.151,1.31
91285021504,0.131,0.99
91334040505,0.234,1.5
91366040604,0.036,0.29
91413040308,0.053,0.37
91520099999,0.154,1.14
91551099999,-0.053,-0.27
91554099999,0.448,2.93
91555099999,0.024,0.18
91557099999,-0.246,-1.78
91565099999,-0.234,-1.92
91568099999,0.048,0.35
91577099999,-0.366,-2.87
91579099999,-0.124,-1.11
91582099999,-0.361,-2.99
91583099999,-1.299,-9.67
91587099999,-0.136,-1.2
91590099999,-0.142,-1.33
91596099999,-0.229,-2.38
91610099999,0.145,1.12
91643080705,-0.013,-0.08
91680099999,-0.154,-0.85
91683099999,0.261,1.71
91753099999,0.221,1.51
91754099999,-1.028,-7.27
91762099999,0.134,0.83
91765061705,0.032,0.2
91779099999,0.006,0.04
91784099999,-0.059,-0.42
91843099999,-0.16,-1.27
91925099999,-0.055,-0.62
91929099999,-0.056,-0.51
91938099999,0.006,0.04
91944099999,0.129,1.24
91948099999,0.178,1.48
91954099999,0.133,1.15
91958099999,-0.086,-0.62
92035099999,0.627,4.18
93004099999,-0.089,-1.13
93023099999,-0.162,-1.57
93069099999,0.081,0.98
93110099999,0.006,0.07
93186099999,-0.153,-1.49
93196099999,-0.031,-0.29
93245099999,0.006,0.07
93292099999,0.044,0.49
93309099999,0.047,0.49
93373099999,-0.069,-0.8
93404099999,0.034,0.45
93420099999,0.08,0.93
93439099999,0.099,1.13
93498099999,-0.06,-0.78
93515099999,0.055,0.48
93527099999,0.015,0.15
93546099999,0.087,0.92
93597099999,0.131,1.74
93614099999,0.087,0.55
93678099999,0.086,1.03
93709099999,0.122,0.7
93773099999,-0.038,-0.56
93781099999,0.045,0.61
93800099999,0.171,1.02
93805099999,0.076,0.7
93831099999,0.046,0.62
93845099999,-0.058,-0.88
93909099999,0.05,0.79
93929099999,0.085,1.66
93947099999,0.082,1.48
93994099999,-0.026,-0.26
94102099999,0.137,0.82
94119099999,-0.138,-0.76
94120099999,0.009,0.05
94122099999,0.123,0.84
94125099999,-0.163,-0.98
94128099999,-0.016,-0.1
94131099999,-0.026,-0.16
94135099999,0.103,0.7
94137099999,-0.189,-1.09
94140099999,0.11,0.67
94147099999,-0.067,-0.65
94150099999,-0.016,-0.1
94152099999,0.159,0.98
94170099999,-0.059,-0.31
94171099999,-0.098,-0.53
94174099999,-0.135,-0.74
94182099999,-0.046,-0.35
94186099999,0.114,0.76
94203099999,0.275,1.61
94204099999,-0.301,-1.85
94206099999,-0.187,-1.38
94212099999,0.206,1.67
94216099999,-0.144,-0.94
94217099999,-0.177,-1.26
94232099999,-0.123,-0.84
94238099999,-0.073,-0.59
94248099999,0.308,1.4
94255099999,0.022,0.2
94268099999,-0.259,-1.34
94285099999,-0.22,-1.38
94287099999,-0.165,-0.98
94294099999,-0.289,-1.72
94295099999,0.271,2.27
94299099999,-0.446,-3.59
94300099999,-0.222,-2.54
94302099999,0.035,0.3
94303099999,-0.152,-1.0
94306099999,-0.191,-1.41
94312099999,0.503,3.32
94316099999,0.098,1.01
94326099999,-0.082,-0.89
94327099999,0.321,3.06
94328099999,0.122,1.17
94332099999,0.278,2.28
94335099999,0.514,3.62
94337099999,0.472,3.29
94343099999,-0.147,-1.21
94346099999,-0.121,-1.01
94363099999,-0.147,-1.2
94365099999,-0.502,-3.06
94367099999,-0.257,-1.67
94368099999,-0.294,-2.13
94373099999,-0.007,-0.06
94374099999,-0.24,-2.02
94376099999,-0.092,-0.75
94380099999,-0.001,-0.0
94381099999,-0.155,-1.13
94387099999,-0.259,-2.02
94388099999,-0.255,-2.39
94403099999,0.11,1.47
94417099999,0.15,2.23
94429099999,0.004,0.05
94449099999,-0.147,-1.95
94461099999,-0.028,-0.3
94476099999,-0.05,-0.58
94510099999,-0.038,-0.34
94515099999,0.082,0.7
94542099999,-0.146,-1.29
94549099999,0.105,0.98
94552099999,0.031,0.3
94553099999,0.004,0.04
94555099999,0.039,0.37
94567099999,-0.113,-1.0
94568099999,-0.025,-0.24
94569099999,-0.009,-0.07
94570099999,-0.226,-1.64
94573099999,0.07,0.63
94575099999,-0.009,-0.08
94578099999,0.001,0.01
94580099999,0.063,0.48
94584099999,-0.175,-1.69
94588099999,0.002,0.01
94589099999,-0.092,-0.74
94592099999,0.01,0.08
94594099999,0.118,1.09
94596099999,-0.115,-0.81
94600099999,0.056,0.81
94601099999,0.063,0.9
94602099999,-0.044,-0.62
94603099999,0.02,0.27
94605099999,-0.051,-0.65
94608099999,-0.023,-0.26
94609099999,0.009,0.1
94610099999,-0.069,-0.79
94612099999,0.131,1.61
94614099999,0.014,0.16
94631099999,0.007,0.11
94637099999,0.086,1.26
94638099999,-0.036,-0.54
94647099999,-0.079,-1.31
94651099999,0.047,0.83
94653099999,0.019,0.35
94655099999,-0.128,-2.1
94657099999,0.023,0.44
94658099999,0.005,0.1
94659099999,0.032,0.48
94662099999,0.027,0.5
94672099999,-0.03,-0.52
94674099999,0.043,0.7
94675099999,0.011,0.18
94678099999,-0.057,-0.76
94681099999,-0.07,-1.13
94682099999,-0.086,-1.43
94684099999,-0.058,-0.86
94691099999,-0.269,-3.78
94703099999,-0.016,-0.16
94710099999,-0.022,-0.26
94711099999,-0.068,-0.76
94712099999,0.002,0.02
