stationid,absolute_increase_per_year, relative_increase_per_year_in_% (absolute_increase / middle_value)
71415099999,-0.1,-0.99
71417099999,-0.053,-0.53
71418099999,-0.433,-11.3
71419099999,-0.428,-8.26
71421099999,0.031,0.51
71423099999,0.134,1.37
71425099999,0.025,0.38
71426099999,-0.521,-5.18
71427099999,-0.042,-0.57
71428099999,0.034,0.54
71429099999,-0.04,-0.47
71430099999,-0.051,-0.63
71431099999,-0.197,-1.92
71432099999,-0.112,-1.36
71433099999,0.083,2.41
71434099999,0.064,1.19
71435099999,-0.014,-0.19
71436099999,0.045,0.62
71437099999,-0.626,-7.99
71438099999,-0.013,-0.13
71439099999,-0.312,-2.32
71440099999,-0.013,-0.26
71441099999,0.089,1.05
71442099999,0.032,0.47
71443099999,0.001,0.01
71444099999,0.111,1.9
71445099999,0.21,5.53
71446099999,0.112,1.97
71447099999,0.118,1.83
71448099999,0.051,0.76
71450099999,-0.005,-0.08
71451099999,0.045,0.81
71452099999,0.042,0.59
71453099999,-0.031,-0.49
71454099999,0.072,1.01
71455099999,0.032,0.53
71456099999,0.17,2.43
71457099999,0.199,3.49
71458099999,0.002,0.04
71459099999,0.045,0.77
71460099999,0.055,3.67
71462099999,-0.225,-7.96
71464099999,-0.015,-8.92
71465099999,0.073,3.5
71472099999,0.007,0.09
71473099999,0.206,4.33
71475099999,0.091,0.72
71476099999,-0.069,-0.53
71477099999,0.021,0.28
71478099999,0.179,2.04
71479099999,0.035,0.39
71481099999,-0.013,-0.21
71482099999,0.118,0.91
71483099999,-0.409,-3.95
71484099999,0.106,1.54
71485099999,0.012,0.15
71486099999,0.035,0.77
71487099999,0.056,0.96
71488099999,0.054,0.94
71490099999,0.05,0.76
71496099999,0.224,2.92
71501099999,0.19,6.48
71502099999,-0.015,-9.38
71505099999,0.361,5.47
71510099999,0.058,0.93
71511099999,0.076,1.06
71512099999,-0.022,-0.26
71514099999,0.084,1.27
71516099999,0.112,1.7
71523099999,-0.275,-9.03
71524099999,0.037,0.45
71527099999,-0.237,-2.35
71538099999,0.026,0.3
71551099999,-0.032,-0.52
71599099999,0.071,0.65
71600099999,-0.049,-0.51
71603099999,0.04,0.4
71607099999,0.066,0.67
71609099999,0.062,0.59
71610099999,0.013,0.17
71611099999,0.098,1.37
71612099999,0.103,1.26
71614099999,0.148,2.06
71616099999,0.056,0.78
71617099999,0.038,0.75
71618099999,-0.093,-1.42
71619099999,0.05,0.58
71621099999,0.017,0.22
71624099999,0.011,0.14
71625099999,0.023,0.43
71627094792,0.016,0.19
71628099999,0.009,0.12
71629099999,0.173,3.51
71631099999,-0.024,-0.3
71632099999,-0.301,-2.79
71633099999,0.011,0.16
71675099999,0.369,9.11
71700099999,0.024,0.26
71702099999,0.044,0.52
71705099999,0.009,0.1
71706099999,0.047,0.54
71707099999,0.024,0.23
71709099999,0.002,0.02
71710099999,0.074,1.06
71712099999,0.018,0.28
71713099999,0.093,1.25
71714099999,0.023,0.29
71715099999,-0.037,-0.47
71718099999,0.0,0.0
71719099999,-0.013,-0.15
71720099999,0.007,0.09
71721099999,0.086,1.26
71723099999,0.117,1.77
71724099999,-0.001,-0.03
71725099999,0.05,0.74
71726099999,0.02,0.3
71727099999,0.007,0.11
71728099999,0.047,0.67
71730099999,-0.02,-0.27
71731099999,0.018,0.23
71733099999,0.015,0.22
71734099999,0.061,1.2
71738099999,0.007,0.09
71748099999,0.137,1.87
71768099999,0.032,0.68
71770099999,0.035,0.61
71774099999,-0.037,-0.56
71775099999,-0.025,-0.22
71776099999,0.063,1.04
71777099999,0.052,0.73
71780099999,0.049,0.52
71782099999,0.083,1.36
71783099999,0.138,2.33
71784099999,-0.11,-0.84
71785099999,0.001,0.02
71799099999,-0.02,-0.26
71800099999,-0.203,-1.71
71801099999,0.022,0.24
71803099999,0.013,0.17
71805099999,-0.241,-2.42
71807099999,0.006,0.06
71808099999,0.029,0.41
71809099999,0.015,0.2
71810099999,0.003,0.04
71813099999,0.024,0.31
71814099999,0.056,0.38
71815099999,-0.045,-0.57
71816099999,0.034,0.5
71818099999,-0.027,-0.36
71819099999,-0.012,-0.16
71821099999,0.013,0.22
71822099999,0.021,0.34
71823099999,0.211,2.95
71825099999,0.037,0.62
71826099999,0.03,0.59
71827099999,0.005,0.08
71828099999,0.03,0.51
71829099999,0.13,1.82
71831099999,-0.007,-0.11
71832099999,0.027,0.42
71834099999,-0.007,-0.11
71841099999,0.037,0.45
71842099999,-0.038,-0.52
71845099999,0.01,0.15
71846099999,-0.094,-1.08
71848099999,0.005,0.1
71850099999,0.035,0.49
71851099999,0.034,0.53
71854099999,0.007,0.11
71858099999,0.019,0.26
71861099999,0.043,0.74
71862099999,0.029,0.49
71865099999,0.047,0.68
71867099999,0.028,0.45
71868099999,0.019,0.3
71869099999,-0.007,-0.12
71871099999,0.084,1.36
71872099999,-0.038,-0.67
71874099999,0.117,1.92
71876099999,0.029,0.48
71877099999,0.015,0.26
71878099999,0.006,0.1
71880099999,-0.06,-1.16
71882099999,-0.008,-0.12
71883099999,-0.092,-1.11
71887099999,-0.041,-0.87
71888099999,0.028,0.56
71889099999,-0.003,-0.06
71892099999,-0.01,-0.12
71893099999,-0.004,-0.05
71894099999,0.056,0.37
71896099999,-0.003,-0.07
71900099999,0.026,0.4
71902099999,0.02,0.29
71906099999,0.008,0.17
71907099999,0.016,0.34
71910099999,0.033,0.73
71912099999,0.021,0.36
71915099999,0.002,0.04
71917099999,0.211,3.6
71920099999,0.191,2.62
71922099999,0.033,0.56
71923099999,-0.061,-0.83
71924099999,0.035,0.88
71925099999,-0.009,-0.24
71926099999,0.014,0.29
71927099999,0.184,2.88
71928099999,0.036,0.56
71930099999,-0.029,-0.49
71931099999,-0.224,-4.55
71933099999,-0.024,-0.49
71934099999,0.018,0.38
71935099999,0.025,0.49
71936099999,0.002,0.06
71938099999,0.006,0.15
71940099999,0.017,0.33
71943099999,-0.002,-0.04
71944099999,-0.006,-0.12
71945099999,0.003,0.06
71946099999,-0.003,-0.06
71949099999,-0.012,-0.31
71950099999,0.007,0.14
71951099999,-0.0,-0.01
71966099999,0.019,0.36
71967099999,0.156,2.72
71967599999,-0.015,-7.18
71968099999,-0.135,-7.39
71984099999,0.162,4.95
71985099999,-0.093,-18.6
72201012836,-0.001,-0.01
72201512850,-0.051,-0.41
72202012839,0.074,0.54
72202612826,0.012,0.08
72203012844,-0.017,-0.12
72204012838,0.121,0.89
72205012815,0.012,0.09
72205712854,0.406,5.72
72206013889,0.023,0.17
72206593837,0.001,0.01
72206603853,0.047,0.38
72207003822,0.039,0.29
72208013880,0.077,0.56
72208593831,0.009,0.07
72210492806,0.22,1.77
72210612835,-0.189,-0.97
72211012842,0.05,0.37
72212012833,-0.153,-1.15
72213713878,-0.075,-0.54
72214093805,-0.039,-0.25
72216013869,0.053,0.44
72216693845,-0.046,-0.32
72217003813,0.02,0.16
72217513860,0.028,0.22
72218003820,0.034,0.27
72219013874,0.025,0.2
72220012832,-0.001,-0.01
72221013858,-0.005,-0.03
72221513884,0.261,1.96
72222313899,-0.237,-1.25
72222503855,-0.089,-0.57
72222693841,-0.028,-0.19
72223013894,0.01,0.06
72223513838,0.559,5.41
72224603844,0.119,0.88
72225013829,0.027,0.2
72225593842,0.051,0.38
72226013895,-0.047,-0.32
72226513821,0.004,0.02
72226703878,0.071,0.53
72226903850,0.055,0.39
72227013864,0.007,0.06
72228013876,0.055,0.38
72228693806,-0.084,-0.53
72228713871,0.001,0.0
72231012916,0.039,0.24
72231553917,0.035,0.22
72231612958,-0.12,-0.84
72234013865,0.028,0.19
72234503866,-0.034,-0.23
72235003940,0.06,0.39
72235893919,-0.054,-0.33
72239003931,0.004,0.03
72240003937,0.095,0.59
72240513976,0.033,0.21
72241012917,0.047,0.27
72242012923,0.038,0.26
72243012960,0.096,0.65
72243612906,-0.42,-7.4
72244693987,0.013,0.09
72244813972,0.468,4.87
72247003901,0.469,4.16
72248013957,-0.007,-0.05
72248513944,-0.023,-0.14
72248613942,0.003,0.02
72248713935,0.021,0.14
72250012919,-0.006,-0.05
72250512904,0.382,4.35
72250612959,0.088,0.76
72251012924,0.048,0.37
72251512926,0.094,0.68
72251612928,0.061,0.53
72251712932,0.058,0.46
72252612947,-0.019,-0.15
72253012921,0.033,0.25
72253312962,-0.004,-0.03
72253512909,0.074,0.62
72253612911,0.039,0.33
72255012912,-0.012,-0.09
72255512935,0.008,0.06
72256013959,0.078,0.56
72257003933,0.058,0.5
72257603902,0.016,0.13
72259003927,0.025,0.18
72259513911,0.025,0.2
72259793985,0.008,0.06
72260003969,-0.041,-0.46
72261022010,0.09,0.77
72261522001,0.166,1.31
72262023055,0.157,2.87
72263023034,0.05,0.43
72264093035,0.151,2.79
72265023023,0.0,0.01
72265623040,0.036,0.45
72266013962,0.055,0.47
72267023042,0.056,0.58
72268023009,0.024,0.3
72268623008,0.05,0.51
72268793033,-0.043,-0.49
72268893034,-0.09,-1.06
72270023044,0.096,1.56
72271093045,-0.002,-0.03
72273003124,0.019,0.28
72274023160,0.013,0.16
72274523109,0.076,0.91
72278023183,-0.021,-0.27
72278523111,0.153,1.65
72278623104,-0.244,-8.73
72281023199,0.046,0.67
72286023119,-0.004,-0.05
72288023152,0.383,6.21
72288623130,0.385,6.64
72290023188,-0.261,-2.57
72290693112,0.037,0.48
72290993115,-0.0,-0.0
72291093116,0.032,0.66
72292593117,-0.051,-0.94
72292603154,-0.016,-0.18
72295023174,-0.035,-0.34
72297023129,0.012,0.12
72297793184,0.318,6.97
72303013714,0.012,0.1
72306013722,0.034,0.29
72306613713,0.045,0.37
72306793726,0.224,10.05
72307513769,0.038,0.33
72308013737,0.053,0.43
72308513750,0.057,0.5
72308793735,0.041,0.35
72309013754,-0.019,-0.14
72309593719,-0.016,-0.12
72309693727,0.032,0.23
72310013883,0.03,0.24
72310613744,0.049,0.4
72311013873,0.031,0.25
72311913886,0.336,4.05
72312003870,0.03,0.25
72313993729,0.067,0.46
72314013881,0.03,0.26
72315003812,0.068,0.6
72317013723,0.034,0.3
72319393807,0.325,3.4
72320093801,0.452,6.19
72323003856,-0.0,-0.0
72323513896,-0.004,-0.03
72324013882,0.079,0.6
72326013891,0.066,0.58
72327013897,0.064,0.53
72330613825,0.043,0.29
72332093862,0.012,0.08
72334013893,-0.025,-0.17
72334603811,-0.01,-0.07
72334703809,-0.039,-0.3
72340313963,0.054,0.37
72340503930,0.041,0.28
72341793988,0.136,1.02
72341813977,0.108,0.81
72341993992,0.004,0.03
72344013964,0.11,0.78
72344593993,-0.032,-0.23
72349513987,0.021,0.17
72351013966,0.016,0.13
72352013902,0.02,0.16
72352593986,0.015,0.12
72353013967,0.032,0.23
72354013919,0.014,0.1
72355013945,0.016,0.12
72356013968,0.017,0.13
72356693950,0.056,0.41
72360023051,-0.038,-0.46
72362723081,-0.031,-0.53
72363023047,0.022,0.22
72365023050,0.022,0.4
72365623049,-0.087,-1.23
72365823090,-0.017,-0.34
72367623048,-0.043,-0.54
72367723054,-0.022,-0.3
72372323184,-0.021,-0.28
72374023194,0.158,4.45
72380523179,0.096,1.48
72381023114,0.047,0.74
72381523161,-0.04,-0.61
72381603159,0.028,0.41
72382023182,0.302,5.54
72383023187,0.302,5.1
72384023155,-0.015,-0.24
72386023169,0.023,0.39
72387003160,-0.016,-0.26
72389093193,-0.002,-0.03
72391093111,0.096,1.13
72392523190,0.068,0.58
72392793110,0.357,6.48
72394023273,-0.096,-0.98
72396593209,-0.057,-0.54
72401013740,0.057,0.49
72401693736,0.043,0.42
72402093739,0.003,0.03
72403093738,0.02,0.18
72403513773,-0.018,-0.17
72403793728,0.02,0.18
72404013721,0.032,0.27
72405013743,0.046,0.43
72406093721,0.073,0.68
72407093730,0.078,0.69
72407513735,-0.006,-0.05
72408013739,0.037,0.33
72408594732,0.296,3.5
72408813707,0.027,0.24
72409514792,0.361,5.2
72409614706,-0.041,-0.38
72410013733,0.021,0.19
72410613728,0.052,0.47
72411013741,0.02,0.19
72412003872,0.029,0.34
72414013866,0.038,0.43
72417013729,0.045,0.54
72417613736,0.008,0.08
72417713734,-0.029,-0.28
72421093814,0.044,0.44
72422093820,0.08,0.73
72423093821,0.079,0.7
72423513810,0.423,6.12
72424013807,0.06,0.55
72424303849,0.007,0.06
72425003860,0.053,0.56
72427303804,-0.044,-0.46
72427514894,0.271,4.51
72428014821,0.028,0.3
72428693824,0.002,0.02
72429093815,-0.007,-0.07
72429793812,0.008,0.08
72432093817,0.063,0.53
72433813802,0.046,0.4
72434013994,0.017,0.15
72434503966,-0.003,-0.03
72435003816,0.049,0.38
72438093819,0.034,0.33
72438614835,0.015,0.15
72439093822,0.054,0.54
72440013995,0.006,0.05
72445003945,0.028,0.24
72445514938,0.069,0.63
72445703938,0.016,0.13
72446003947,0.05,0.43
72446313988,0.221,2.04
72446713930,0.03,0.25
72447593909,0.361,4.59
72449013993,0.34,4.09
72450003928,0.07,0.58
72450503923,0.045,0.35
72450613986,0.379,4.66
72450713981,0.041,0.32
72451013985,0.036,0.36
72451523064,0.034,0.36
72452003957,0.415,5.47
72455013947,0.067,0.57
72455613989,0.034,0.3
72456013996,0.039,0.33
72456513920,0.409,5.95
72458013984,0.035,0.33
72458593997,0.061,0.6
72458603919,0.029,0.27
72462023061,0.022,0.48
72463523067,0.031,0.46
72464093058,0.012,0.19
72464523070,-0.01,-0.15
72465023065,-0.023,-0.27
72465593990,0.082,0.91
72466093037,0.007,0.11
72466593010,-0.004,-0.06
72467523063,-0.02,-0.55
72468094015,0.031,0.41
72469523036,-0.004,-0.07
72469824015,-0.013,-0.18
72475593129,-0.028,-0.48
72476023066,-0.066,-1.22
72479723176,0.026,0.49
72480023157,0.042,0.61
72481023203,-0.247,-6.81
72483023232,-0.216,-1.44
72483623208,-0.354,-5.0
72483793216,0.045,0.44
72483993225,0.225,2.99
72485523153,-0.046,-0.78
72486023154,-0.039,-0.72
72488023185,0.02,0.35
72488593102,-0.0,-0.01
72492023237,0.022,0.28
72492623258,0.234,4.95
72493023230,0.02,0.23
72494023234,-0.003,-0.03
72494523293,0.256,6.19
72502014734,0.011,0.09
72502594741,0.305,3.59
72503014732,-0.005,-0.04
72503614757,-0.004,-0.04
72503794745,-0.01,-0.09
72504094702,0.034,0.32
72504514758,0.325,4.9
72504614707,0.353,5.78
72505894793,0.329,4.77
72507014765,0.037,0.33
72508014740,0.035,0.33
72508714752,0.295,3.78
72509014739,0.024,0.23
72510314712,0.357,4.21
72511814751,0.254,3.09
72512504787,0.044,0.59
72512614736,0.007,0.08
72512704726,0.251,4.23
72513014777,0.05,0.57
72514014778,0.046,0.48
72515004725,0.046,0.55
72515614748,0.007,0.08
72517014737,0.06,0.56
72518014735,0.03,0.33
72519014771,0.03,0.4
72520094823,0.023,0.28
72520514762,0.252,3.88
72521014895,0.049,0.6
72524014820,0.015,0.19
72525014852,0.009,0.12
72526014860,0.013,0.17
72526604751,0.007,0.09
72526794868,0.151,2.36
72528014733,0.02,0.26
72528704724,0.028,0.4
72529014768,0.029,0.42
72530094846,0.014,0.14
72532014842,0.049,0.49
72533014827,0.052,0.58
72534014819,0.062,0.73
72535014848,0.043,0.5
72536094830,0.039,0.47
72536614825,0.011,0.13
72537094847,0.035,0.42
72537514822,0.214,3.69
72537714804,0.038,0.47
72539014836,0.04,0.49
72539514833,-0.056,-0.55
72539614815,0.273,4.69
72543094822,0.03,0.31
72544014923,0.056,0.56
72545014990,0.043,0.44
72546014933,0.017,0.17
72546514950,0.044,0.42
72547094908,0.066,0.67
72548094910,0.068,0.69
72548514940,0.018,0.18
72550014942,0.071,0.72
72551014939,0.052,0.51
72552014935,0.029,0.3
72554014949,0.034,0.33
72556014941,-0.001,-0.01
72557014943,0.039,0.42
72561024030,0.026,0.36
72562024023,0.033,0.4
72562624091,-0.006,-0.07
72563624017,-0.119,-1.54
72564024018,0.01,0.17
72564524022,-0.021,-0.43
72565003017,-0.037,-0.59
72566024028,0.015,0.23
72567024032,-0.207,-2.05
72569024089,0.015,0.29
72572024127,-0.001,-0.01
72574424027,-0.059,-1.26
72575024126,0.215,6.37
72575524101,0.002,0.03
72576024021,0.044,0.68
72577504111,-0.03,-0.69
72578024156,0.004,0.08
72578524145,-0.006,-0.12
72580524172,-0.034,-0.72
72581024193,0.051,1.05
72582524121,0.041,0.95
72583024128,0.003,0.06
72584523225,0.196,1.18
72586724133,0.019,0.41
72589594236,0.059,1.4
72590523275,0.11,1.04
72591024216,-0.026,-0.27
72592024257,-0.022,-0.18
72594524283,0.157,1.57
72594624286,0.031,0.24
72595524259,0.102,2.14
72595724215,0.279,3.47
72597024225,-0.005,-0.07
72597524235,0.239,3.19
72598524267,-0.016,-0.1
72605014745,0.059,0.62
72606014764,0.012,0.11
72614054742,0.254,3.59
72614594705,-0.13,-1.12
72617014742,-0.007,-0.09
72618514605,0.003,0.03
72622394725,-0.024,-0.31
72622794790,0.016,0.22
72635094860,-0.042,-0.45
72636014840,0.04,0.51
72637014826,-0.017,-0.21
72637914845,-0.036,-0.43
72638094814,-0.0,-0.0
72638714850,-0.035,-0.41
72639094849,0.041,0.59
72640014839,-0.002,-0.02
72641014837,0.04,0.41
72641614921,0.042,0.46
72643014920,0.062,0.67
72643514991,0.028,0.32
72643694930,0.107,1.19
72644014925,0.06,0.64
72645014898,0.017,0.2
72646314897,0.03,0.34
72651014944,0.053,0.59
72654014936,-0.0,-0.0
72654614946,0.032,0.41
72655014926,0.046,0.55
72655714910,0.003,0.03
72658014922,0.033,0.38
72659014929,-0.056,-0.67
72662024090,0.013,0.19
72662524006,0.104,1.43
72666024029,0.039,0.74
72666494173,0.2,5.89
72677024033,0.004,0.07
72677624036,0.011,0.19
72679724132,-0.018,-0.35
72679824150,-0.004,-0.08
72681024131,-0.015,-0.31
72681524106,0.018,0.43
72683094185,-0.016,-0.35
72688024155,-0.0,-0.0
72688424148,0.182,5.2
72688524152,0.259,5.26
72688624130,-0.01,-0.24
72690424231,0.077,1.2
72691724284,0.005,0.05
72693024221,-0.087,-0.96
72694024232,0.005,0.06
72698024229,0.019,0.26
72698824219,0.019,0.39
72712014607,0.039,0.5
72713014604,0.228,3.94
72734014847,0.024,0.35
72734714841,0.007,0.1
72744014858,0.024,0.35
72745014913,0.008,0.1
72745394967,0.001,0.02
72745594931,-0.01,-0.13
72747014918,0.02,0.28
72747694961,0.03,0.41
72753014914,0.035,0.47
72753514919,0.058,0.73
72757594925,0.1,1.17
72764024011,0.009,0.13
72767094014,0.015,0.25
72767594011,0.041,0.57
72767624013,0.018,0.27
72768094008,0.015,0.27
72772024144,-0.002,-0.05
72773024153,0.002,0.05
72775024143,-0.033,-0.53
72775524112,0.024,0.41
72776099999,0.033,0.58
72777094012,0.046,1.0
72779024146,-0.001,-0.03
72781024243,-0.005,-0.12
72781524237,0.157,1.38
72782724110,0.136,5.56
72783024149,0.006,0.14
72784524163,0.131,6.26
72784624160,-0.033,-0.61
72785024157,-0.002,-0.04
72785524114,0.016,0.33
72791094224,0.033,0.31
72792024227,0.043,0.47
72792394225,0.076,0.73
72792424223,0.327,5.85
72793024233,0.043,0.56
72793524234,0.173,3.14
72797094240,0.058,0.4
72797624217,0.004,0.05
74206024207,-0.016,-0.21
74230024037,-0.001,-0.02
74394514710,0.266,3.87
74486094789,0.023,0.22
74486514719,0.335,4.72
74491014703,0.021,0.2
74491514775,0.356,5.07
74509023244,-0.007,-0.1
74516023202,0.031,0.31
74531093065,0.003,0.05
74570013840,0.006,0.07
74594013705,0.037,0.34
74598013702,-0.019,-0.16
74612093104,0.033,0.54
74671013806,0.003,0.03
74671693808,0.0,0.0
74693093737,0.042,0.33
74702023110,-0.021,-0.36
74718703104,-0.022,-0.31
74718823158,-0.006,-0.08
74740013973,-0.073,-0.72
74768613820,0.04,0.23
74775013846,0.051,0.32
74777003852,0.003,0.02
74788012810,0.066,0.45
74790013849,0.003,0.03
74791013717,-0.14,-1.31
74791593718,0.158,1.42
74795012867,-0.002,-0.01
76001399999,0.655,4.51
76005399999,-0.004,-0.03
76075399999,0.299,3.35
76122099999,0.014,0.19
76160099999,-0.42,-1.91
76220099999,0.064,0.76
76225099999,-0.079,-0.88
76225399999,0.574,6.38
76243099999,-0.174,-1.35
76253099999,-1.451,-5.33
76255599999,-0.224,-2.53
76256099999,-0.157,-1.08
76286399999,0.27,1.96
76305099999,0.18,1.07
76323099999,-0.109,-1.19
76342099999,-0.009,-0.1
76350399999,0.572,3.94
76361599999,-0.3,-1.59
76382099999,-0.0,-0.0
76390099999,0.001,0.02
76393099999,0.074,0.63
76394099999,0.029,0.26
76394399999,-0.117,-0.67
76399399999,-0.082,-0.4
76402099999,-0.093,-0.65
76405099999,0.206,2.0
76405599999,-0.176,-0.96
76405699999,-0.824,-5.68
76412099999,-0.398,-1.95
76423099999,0.019,0.24
76423599999,-0.083,-0.58
76458099999,0.026,0.12
76459399999,-0.681,-6.6
76471099999,-0.01,-0.12
76491099999,-0.017,-0.1
76491599999,0.544,3.15
76525599999,-0.371,-4.87
76539099999,-0.028,-0.27
76548099999,-0.106,-0.66
76549399999,-0.513,-2.42
76556099999,-0.009,-0.06
76571099999,-0.023,-0.23
76577099999,-0.018,-0.16
76577399999,0.869,4.11
76581099999,0.104,1.08
76593099999,0.085,0.74
76601399999,0.276,1.15
76613399999,-0.334,-2.0
76625099999,0.099,0.96
76634099999,0.043,0.58
76640099999,-0.139,-0.78
76644099999,0.016,0.11
76653499999,-0.682,-3.1
76654099999,0.182,0.86
76654699999,-0.141,-4.75
76658099999,0.058,0.41
76662099999,0.043,0.46
76665099999,0.046,0.55
76665599999,0.223,1.91
76675099999,-0.035,-0.4
76683099999,-0.048,-0.54
76685099999,-0.196,-1.43
76687099999,0.125,1.02
76691399999,-0.944,-4.65
76692099999,-0.024,-0.12
76695099999,-0.044,-0.28
76726099999,-0.004,-0.03
76737099999,0.012,0.09
76738399999,-1.986,-9.12
76741099999,0.159,0.77
76743399999,-0.352,-1.32
76749399999,0.137,0.61
76750099999,0.006,0.05
76758499999,-0.285,-0.83
76762099999,-0.064,-0.66
76775599999,0.226,1.3
76805099999,0.078,0.35
76805699999,0.31,1.64
76843099999,-0.022,-0.15
76848099999,0.026,0.25
76848599999,-1.154,-7.29
76855699999,-0.842,-3.71
76903099999,0.044,0.26
76904399999,-1.119,-3.69
78016013601,0.28,3.74
78062099999,-0.013,-0.09
78073099999,0.004,0.03
78224099999,-0.218,-1.46
78229099999,-0.931,-3.74
78255099999,0.088,0.83
78264099999,-0.944,-5.21
78367011706,0.025,0.19
78384011813,0.205,2.03
78388099999,-0.041,-0.33
78397099999,-0.074,-0.52
78439099999,-0.925,-6.24
78457099999,-0.331,-9.04
78458099999,0.097,0.7
78460099999,0.048,0.46
78479099999,-0.018,-0.19
78482099999,-0.116,-0.8
78485099999,0.041,0.31
78486099999,-0.038,-0.29
78535011630,-0.028,-0.32
78543011640,0.061,0.81
78583099999,0.0,0.0
78627099999,0.023,0.22
78637099999,-0.057,-0.32
78641099999,-0.016,-0.13
78647099999,-0.041,-0.21
78663099999,0.114,0.72
78700099999,-0.059,-0.31
78703099999,0.036,0.24
78705099999,-0.048,-0.23
78706099999,-0.282,-1.44
78707099999,0.071,0.66
78708099999,-0.273,-2.18
78711099999,-0.013,-0.1
78714099999,-0.133,-1.44
78717099999,-0.063,-0.52
78719099999,0.028,0.27
78720099999,0.072,0.65
78724099999,-0.364,-1.84
78762099999,-0.333,-2.07
78767099999,-0.081,-0.45
78774099999,-0.011,-0.06
78793099999,-0.078,-0.44
78795099999,0.013,0.08
78858099999,-0.018,-0.24
78862099999,0.005,0.06
80001099999,-0.078,-0.67
80009099999,-0.101,-1.07
80022099999,0.082,0.51
80028099999,-0.107,-0.67
80094099999,-0.09,-0.93
80112099999,0.041,0.37
80210099999,0.042,0.35
80222099999,-0.037,-0.42
80259099999,-0.028,-0.28
80398099999,0.064,0.42
80403099999,0.185,1.74
80410099999,-0.215,-2.2
80413099999,-0.187,-1.59
80415099999,-0.465,-4.24
80419099999,-0.024,-0.27
80421499999,-1.546,-12.95
80428099999,-0.201,-1.54
80447099999,-0.022,-0.21
81200099999,0.027,0.22
81202099999,0.044,0.37
81225099999,0.013,0.11
81405099999,0.076,0.51
82022099999,0.016,0.15
82098099999,0.047,0.32
82193099999,0.083,0.53
82281099999,-0.108,-0.93
82317099999,0.167,1.23
82332099999,-0.0,-0.0
82398099999,-0.044,-0.4
82400099999,0.017,0.16
82579099999,-0.015,-0.11
82599099999,-0.047,-0.49
82824099999,-0.188,-1.33
82899099999,-0.141,-1.37
82917099999,-0.037,-0.29
82965099999,-0.235,-1.62
82984099999,-0.485,-8.67
82993099999,-0.044,-0.45
83208099999,0.014,0.11
83248099999,-0.066,-0.8
83349099999,-0.097,-1.02
83362099999,-0.089,-0.68
83378099999,-0.035,-0.32
83552099999,-0.536,-10.3
83583099999,-0.267,-4.02
83587099999,-0.494,-6.24
83612099999,0.032,0.23
83649099999,0.112,0.67
83671099999,-0.398,-6.03
83703099999,-0.131,-1.66
83768099999,-0.566,-6.23
83780099999,0.009,0.07
83818099999,-0.312,-2.3
83827099999,-0.036,-0.24
83840099999,0.025,0.22
83899099999,0.014,0.12
83928099999,-0.586,-9.27
83971099999,-0.088,-0.53
84117099999,-0.58,-4.68
84203099999,-0.315,-1.78
84370099999,0.137,0.97
84377099999,-0.109,-0.59
84390099999,0.028,0.2
84401099999,-0.393,-3.95
84452099999,-0.096,-1.09
84455099999,-0.084,-0.74
84501099999,0.131,1.49
84515099999,-0.154,-1.05
84628099999,-0.34,-3.23
84658099999,-0.044,-0.23
84686099999,0.018,0.24
84691099999,-0.469,-2.7
84735099999,0.011,0.14
84752099999,0.115,1.48
84782099999,-0.025,-0.72
85041099999,0.042,0.3
85043099999,-0.021,-0.14
85104099999,0.043,0.26
85114099999,-0.172,-1.14
85123099999,-0.104,-0.64
85140099999,0.062,0.41
85141099999,0.029,0.17
85154099999,-0.016,-0.09
85196099999,-0.13,-1.15
85201099999,-0.013,-0.19
85207099999,-0.276,-2.86
85223099999,-0.111,-1.48
85242099999,-0.028,-0.41
85244099999,-0.112,-0.86
85245099999,-0.002,-0.02
85247099999,-0.175,-1.71
85268099999,0.016,0.12
85289099999,-0.383,-3.42
85293099999,0.453,4.61
85315099999,-0.115,-1.22
85345099999,0.066,0.55
85364099999,0.004,0.05
85365099999,-0.019,-0.16
85406099999,-0.739,-5.23
85418099999,-0.836,-8.71
85442099999,-1.019,-5.74
85469099999,-0.089,-0.95
85488099999,-0.367,-2.71
85574099999,-0.107,-1.05
85585099999,-0.1,-1.19
85629099999,-0.129,-1.07
85682099999,-0.091,-0.74
85743099999,-0.023,-0.24
85766099999,-0.049,-0.43
85799099999,-0.016,-0.18
85874099999,0.016,0.24
85934099999,-0.022,-0.49
86068099999,0.016,0.14
86097099999,0.107,0.67
86134099999,0.197,1.23
86218099999,-0.028,-0.15
86233099999,0.059,0.34
86260099999,0.061,0.37
86297099999,0.043,0.23
86330099999,0.083,0.49
86350099999,0.141,0.81
86360099999,0.067,0.39
86440099999,0.048,0.31
86460099999,0.097,0.65
86490099999,0.106,0.7
86500099999,0.086,0.58
86530099999,0.082,0.53
86560099999,0.057,0.41
86565099999,0.054,0.4
86575099999,0.087,0.62
86580099999,0.061,0.44
86585099999,0.011,0.08
87016099999,0.047,0.37
87022099999,0.158,1.06
87046099999,-0.04,-0.29
87047099999,0.079,0.65
87078099999,0.086,0.56
87097099999,0.096,0.53
87121099999,0.173,1.08
87129099999,0.191,1.25
87155099999,-0.046,-0.23
87162099999,-0.086,-0.45
87166099999,0.079,0.44
87178099999,0.098,0.5
87217099999,0.025,0.19
87222099999,-0.219,-1.47
