stationid,absolute_increase_per_year, relative_increase_per_year_in_% (absolute_increase / middle_value)
71072099999,1.08,3.48
71075099999,-0.15,-0.3
71076099999,0.53,1.6
71077099999,-0.26,-0.61
71078099999,0.12,0.3
71079099999,-0.54,-1.16
71083099999,-0.31,-0.89
71087099999,-0.04,-16.26
71090099999,-0.35,-1.22
71091099999,-0.79,-10.68
71092099999,-0.63,-5.06
71093099999,-0.95,-7.7
71094099999,-1.59,-6.86
71095099999,-0.73,-2.65
71096099999,-1.91,-10.87
71101099999,-0.14,-0.29
71104099999,-0.83,-2.62
71108099999,-0.25,-0.38
71109099999,-0.55,-0.75
71110099999,1.54,2.96
71113099999,1.72,2.76
71114099999,-0.92,-0.93
71115099999,0.9,5.2
71116099999,1.36,3.2
71120099999,0.39,0.84
71121099999,-0.54,-1.46
71122099999,0.16,0.43
71123099999,-0.43,-1.11
71125099999,-0.09,-0.25
71129099999,-0.4,-1.05
71130099999,1.03,2.2
71131099999,-0.38,-0.91
71132099999,-0.1,-0.35
71133099999,2.33,6.75
71135099999,1.07,2.4
71137099999,0.79,1.91
71139099999,0.06,0.12
71140099999,0.35,0.73
71141099999,-0.71,-1.85
71145099999,-0.38,-0.78
71147099999,0.59,1.16
71148099999,-1.09,-1.97
71150099999,1.88,4.7
71153099999,2.54,5.7
71154099999,-0.5,-1.03
71170099999,0.61,1.12
71185099999,-0.39,-0.7
71188099999,0.05,0.07
71193099999,0.34,0.72
71196099999,-0.45,-0.83
71197099999,0.03,0.04
71200099999,0.71,1.56
71201099999,1.94,4.54
71203099999,0.24,0.83
71207099999,2.46,3.28
71211099999,1.36,2.79
71215099999,-0.02,-0.08
71216099999,0.85,2.15
71218099999,3.68,7.88
71222099999,0.0,0.0
71230099999,1.84,5.15
71231099999,0.42,1.44
71232099999,1.21,2.42
71234099999,0.37,0.78
71235099999,0.67,1.57
71236099999,0.48,1.28
71238099999,1.02,2.38
71240099999,0.31,1.16
71242099999,0.31,0.71
71243099999,0.27,0.78
71244099999,1.27,2.8
71246099999,-0.18,-0.57
71248099999,0.6,1.37
71249099999,0.34,1.06
71251099999,-0.5,-1.83
71254099999,0.34,1.2
71255099999,0.97,2.86
71260099999,0.84,1.71
71261099999,0.25,0.56
71263099999,1.04,2.22
71265099999,0.85,2.13
71270099999,-1.5,-2.71
71282099999,-2.26,-5.35
71319099999,-2.31,-5.53
71323099999,0.29,0.49
71368099999,0.57,1.38
71371099999,-0.34,-0.61
71372099999,0.36,0.68
71373099999,0.36,0.67
71376099999,-0.1,-0.19
71377099999,-0.48,-0.93
71378099999,1.3,3.17
71379099999,0.91,2.11
71381099999,-0.28,-1.51
71382099999,-0.35,-0.63
71383099999,-2.71,-5.62
71384099999,-0.04,-0.08
71392099999,0.3,0.56
71395099999,2.76,4.98
71397099999,0.28,0.48
71398099999,0.17,0.23
71400099999,-2.15,-2.71
71402099999,0.06,0.13
71403099999,-1.96,-9.4
71406099999,0.99,2.09
71408099999,-2.98,-8.49
71410099999,-0.11,-0.23
71411099999,-0.35,-0.43
71412099999,-0.99,-1.32
71415099999,1.53,2.43
71417099999,1.12,2.17
71418099999,-2.5,-10.45
71419099999,-1.69,-9.92
71421099999,0.41,1.16
71423099999,2.13,4.64
71425099999,-0.03,-0.06
71426099999,-0.32,-0.96
71427099999,-0.8,-1.47
71428099999,0.51,1.34
71429099999,-0.09,-0.15
71430099999,-0.19,-0.35
71431099999,-1.57,-2.12
71432099999,-0.99,-1.91
71433099999,0.3,2.17
71434099999,1.0,2.19
71435099999,0.77,1.23
71436099999,0.24,0.54
71437099999,-0.63,-7.99
71438099999,-0.01,-0.13
71439099999,-1.17,-5.24
71440099999,-0.29,-0.89
71441099999,0.7,1.43
71442099999,0.47,1.22
71443099999,0.05,0.1
71444099999,1.84,3.72
71445099999,1.73,7.21
71446099999,0.8,2.13
71447099999,0.16,0.34
71448099999,0.94,1.94
71450099999,-1.13,-2.51
71451099999,-0.03,-0.07
71452099999,0.58,1.43
71453099999,0.45,1.35
71454099999,1.0,1.87
71455099999,0.32,0.94
71456099999,1.95,4.29
71457099999,1.55,4.39
71458099999,-0.08,-0.28
71459099999,1.16,3.2
71460099999,0.24,3.71
71462099999,-1.27,-8.18
71464099999,-0.02,-7.7
71465099999,0.33,4.59
71472099999,-0.77,-1.59
71473099999,1.6,5.34
71475099999,0.36,0.43
71476099999,1.14,1.6
71477099999,1.03,2.34
71478099999,0.36,0.54
71479099999,-1.19,-1.69
71481099999,0.8,2.14
71482099999,1.14,1.53
71483099999,-1.31,-2.49
71484099999,0.69,1.27
71485099999,-0.62,-1.05
71486099999,0.15,0.56
71487099999,0.25,0.67
71488099999,0.26,0.59
71490099999,0.3,1.11
71496099999,1.34,2.99
71501099999,1.15,7.08
71502099999,-0.01,-9.38
71505099999,1.36,3.44
71510099999,0.88,2.47
71511099999,1.05,2.78
71512099999,0.33,0.51
71514099999,-0.11,-0.26
71516099999,0.46,0.8
71523099999,-2.09,-12.93
71524099999,0.04,0.07
71527099999,-1.63,-2.32
71538099999,-0.06,-0.09
71551099999,-0.41,-0.91
71599099999,0.98,1.18
71600099999,-0.87,-1.28
71603099999,0.12,0.19
71607099999,0.78,1.13
71609099999,0.27,0.37
71610099999,-0.14,-0.23
71611099999,1.35,1.84
71612099999,0.31,0.56
71614099999,0.52,0.82
71616099999,0.96,1.97
71617099999,0.24,0.57
71618099999,-1.54,-3.29
71619099999,0.75,1.32
71621099999,-0.41,-0.75
71624099999,-0.07,-0.14
71625099999,0.28,0.76
71627094792,-0.37,-0.72
71628099999,0.08,0.17
71629099999,0.9,2.65
71631099999,-0.45,-0.68
71632099999,-1.2,-1.69
71633099999,-0.33,-0.62
71675099999,2.35,7.9
71700099999,0.31,0.53
71702099999,0.22,0.32
71705099999,-0.92,-1.25
71706099999,0.33,0.48
71707099999,-0.02,-0.03
71709099999,-0.11,-0.19
71710099999,0.28,0.49
71712099999,-0.4,-0.76
71713099999,0.32,0.5
71714099999,0.38,0.59
71715099999,-0.25,-0.44
71718099999,-0.47,-0.98
71719099999,-0.5,-0.83
71720099999,-0.21,-0.42
71721099999,1.46,2.59
71723099999,1.24,2.72
71724099999,-0.28,-0.69
71725099999,-0.02,-0.04
71726099999,0.72,1.68
71727099999,-0.01,-0.02
71728099999,0.05,0.11
71730099999,-0.93,-1.8
71731099999,-0.19,-0.39
71733099999,-0.35,-0.73
71734099999,0.46,1.11
71738099999,-0.21,-0.42
71748099999,-0.06,-0.13
71768099999,0.25,1.2
71770099999,0.5,1.49
71774099999,-1.13,-2.19
71775099999,0.26,0.36
71776099999,1.09,3.42
71777099999,0.59,1.39
71780099999,0.26,0.38
71782099999,0.35,1.01
71783099999,1.76,4.56
71784099999,-0.66,-0.85
71785099999,-0.3,-0.5
71799099999,-0.46,-0.81
71800099999,1.14,1.7
71801099999,0.03,0.05
71803099999,0.13,0.22
71805099999,-1.62,-2.24
71807099999,-0.3,-0.51
71808099999,0.18,0.36
71809099999,-0.19,-0.37
71810099999,0.79,1.8
71813099999,0.13,0.25
71814099999,0.7,1.25
71815099999,-0.67,-1.13
71816099999,0.44,0.97
71818099999,-0.49,-0.93
71819099999,-0.56,-1.06
71821099999,-0.05,-0.12
71822099999,0.25,0.45
71823099999,1.85,3.39
71825099999,0.2,0.56
71826099999,-0.33,-1.11
71827099999,-0.06,-0.15
71828099999,-0.51,-1.14
71829099999,0.22,0.47
71831099999,-0.29,-0.65
71832099999,0.02,0.05
71834099999,-0.3,-0.64
71841099999,0.51,0.97
71842099999,-0.92,-1.67
71845099999,0.15,0.33
71846099999,0.28,0.61
71848099999,-0.36,-1.01
71850099999,-0.13,-0.22
71851099999,-0.57,-1.07
71854099999,0.18,0.44
71858099999,0.43,0.93
71861099999,0.46,1.02
71862099999,-0.02,-0.04
71865099999,0.11,0.24
71867099999,0.33,0.74
71868099999,-0.15,-0.26
71869099999,-0.5,-1.23
71871099999,0.32,0.77
71872099999,-0.73,-1.6
71874099999,-0.51,-1.22
71876099999,-0.45,-0.98
71877099999,0.37,0.95
71878099999,-0.56,-1.28
71880099999,-1.09,-3.34
71882099999,-0.34,-0.74
71883099999,-0.71,-1.1
71887099999,-1.09,-3.61
71888099999,0.24,0.78
71889099999,-0.32,-1.26
71892099999,-0.2,-0.42
71893099999,-0.63,-1.04
71894099999,-0.01,-0.01
71896099999,-0.62,-1.8
71900099999,0.35,0.92
71902099999,0.12,0.26
71906099999,-0.0,-0.02
71907099999,0.41,1.15
71910099999,-0.05,-0.16
71912099999,0.27,0.61
71915099999,-0.08,-0.29
71917099999,0.5,2.21
71920099999,1.64,3.19
71922099999,0.36,0.78
71923099999,-0.07,-0.23
71924099999,0.59,2.63
71925099999,-0.04,-0.23
71926099999,0.09,0.33
71927099999,1.16,2.7
71928099999,0.64,1.42
71930099999,-1.36,-2.71
71931099999,-2.36,-4.87
71933099999,-0.77,-2.28
71934099999,0.04,0.12
71935099999,-0.29,-0.84
71936099999,-0.11,-0.43
71938099999,0.18,0.65
71940099999,-0.25,-0.65
71943099999,-0.31,-0.71
71944099999,0.2,0.51
71945099999,0.3,0.74
71946099999,0.13,0.36
71949099999,-0.53,-2.85
71950099999,0.04,0.12
71951099999,-0.08,-0.12
71966099999,0.62,1.99
71967099999,1.58,3.75
71967599999,-0.02,-7.18
71968099999,-1.01,-8.24
71984099999,0.96,6.17
71985099999,-0.09,-18.59
72201012836,-0.25,-0.22
72201512850,-0.88,-0.81
72202012839,0.16,0.14
72202612826,-0.19,-0.16
72203012844,-0.65,-0.49
72204012838,1.58,2.13
72205012815,-0.01,-0.02
72205712854,3.72,6.6
72206013889,0.35,0.33
72206593837,0.41,0.46
72206603853,0.73,0.76
72207003822,0.93,0.85
72208013880,1.0,0.96
72208593831,0.66,0.67
72210492806,3.19,5.04
72210612835,-0.77,-0.76
72211012842,0.84,0.86
72212012833,3.41,4.87
72213713878,-1.11,-1.04
72214093805,-0.77,-0.62
72216013869,0.69,0.86
72216693845,-0.11,-0.11
72217003813,0.19,0.22
72217513860,0.41,0.52
72218003820,-0.29,-0.33
72219013874,0.11,0.13
72220012832,0.03,0.02
72221013858,0.77,0.57
72221513884,3.66,4.29
72222313899,0.6,0.41
72222503855,-0.63,-0.51
72222693841,-1.41,-1.17
72223013894,0.13,0.1
72223513838,4.05,5.53
72224603844,1.81,2.17
72225013829,0.1,0.1
72225593842,0.52,0.58
72226013895,-0.6,-0.6
72226513821,0.83,0.81
72226703878,0.7,0.81
72226903850,-0.05,-0.05
72227013864,-0.36,-0.46
72228013876,0.31,0.34
72228693806,0.17,0.18
72228713871,-0.0,-0.0
72231012916,-0.25,-0.19
72231553917,0.96,0.91
72231612958,-1.73,-1.67
72234013865,-0.07,-0.07
72234503866,-0.32,-0.34
72235003940,0.57,0.53
72235893919,-0.69,-0.6
72239003931,-0.04,-0.03
72240003937,1.4,1.14
72240513976,0.53,0.46
72241012917,0.3,0.2
72242012923,0.49,0.48
72243012960,1.82,1.45
72243612906,-3.13,-7.27
72244693987,-0.64,-0.6
72244813972,3.48,5.4
72247003901,3.1,4.82
72248013957,-1.67,-1.5
72248513944,0.78,0.69
72248613942,0.45,0.44
72248713935,0.55,0.5
72250012919,0.19,0.21
72250512904,4.05,6.6
72250612959,0.1,0.11
72251012924,0.42,0.4
72251512926,-0.01,-0.01
72251612928,0.45,0.56
72251712932,0.05,0.06
72252612947,-0.64,-0.76
72253012921,-0.46,-0.41
72253312962,-0.68,-0.92
72253512909,0.08,0.1
72253612911,-0.26,-0.29
72255012912,-2.06,-1.81
72255512935,-0.04,-0.03
72256013959,0.48,0.52
72257003933,1.06,1.41
72257603902,0.72,0.87
72259003927,-0.15,-0.18
72259513911,0.05,0.06
72259793985,-0.22,-0.27
72260003969,-1.01,-1.98
72261022010,0.84,1.07
72261522001,2.67,2.75
72262023055,1.19,5.0
72263023034,0.24,0.36
72264093035,1.23,3.91
72265023023,-0.33,-0.64
72265623040,0.05,0.12
72266013962,-0.1,-0.14
72267023042,-0.1,-0.17
72268023009,0.17,0.35
72268623008,0.87,1.37
72268793033,-0.73,-1.38
72268893034,-0.61,-1.75
72270023044,0.36,1.16
72271093045,0.26,0.83
72273003124,-0.01,-0.02
72274023160,-0.66,-1.63
72274523109,0.93,1.86
72278023183,-0.17,-0.57
72278523111,1.86,2.97
72278623104,-1.06,-8.79
72281023199,-0.09,-0.51
72286023119,-0.12,-0.31
72288023152,1.65,6.67
72288623130,1.73,6.85
72290023188,-2.22,-3.89
72290693112,-0.16,-0.45
72290993115,-0.09,-0.34
72291093116,-0.18,-0.92
72292593117,-0.68,-3.46
72292603154,0.04,0.08
72295023174,-1.41,-2.59
72297023129,-0.16,-0.38
72297793184,1.41,7.35
72303013714,-0.07,-0.09
72306013722,0.11,0.12
72306613713,0.58,0.58
72306793726,0.85,10.03
72307513769,0.11,0.13
72308013737,0.46,0.45
72308513750,1.26,1.33
72308793735,1.56,1.64
72309013754,-1.12,-1.0
72309593719,0.63,0.61
72309693727,0.54,0.51
72310013883,0.6,0.69
72310613744,0.41,0.49
72311013873,-1.39,-1.44
72311913886,2.7,5.85
72312003870,0.41,0.49
72313993729,1.35,1.22
72314013881,0.35,0.48
72315003812,0.27,0.36
72317013723,-0.01,-0.02
72319393807,2.36,3.75
72320093801,2.87,6.33
72323003856,-0.14,-0.15
72323513896,-0.2,-0.24
72324013882,0.66,0.81
72326013891,0.44,0.6
72327013897,-0.05,-0.06
72330613825,1.13,1.16
72332093862,0.64,0.67
72334013893,-0.87,-0.92
72334603811,-0.42,-0.48
72334703809,-0.61,-0.77
72340313963,0.55,0.58
72340503930,0.53,0.52
72341793988,1.25,1.56
72341813977,0.64,0.82
72341993992,-1.09,-1.13
72344013964,0.54,0.59
72344593993,-0.4,-0.43
72349513987,0.1,0.11
72351013966,-0.02,-0.02
72352013902,0.74,0.84
72352593986,0.16,0.18
72353013967,-0.33,-0.36
72354013919,-0.17,-0.2
72355013945,0.61,0.67
72356013968,-0.59,-0.7
72356693950,0.12,0.14
72360023051,0.31,0.78
72362723081,-0.41,-1.21
72363023047,-0.36,-0.61
72365023050,-0.05,-0.2
72365623049,0.11,0.42
72365823090,-0.04,-0.19
72367623048,-0.47,-1.14
72367723054,-0.37,-0.85
72372323184,-0.18,-0.49
72374023194,0.72,5.48
72380523179,0.44,2.21
72381023114,0.13,0.54
72381523161,-0.48,-1.94
72381603159,-0.05,-0.18
72382023182,1.17,5.57
72383023187,1.41,4.52
72384023155,-0.23,-0.91
72386023169,-0.01,-0.03
72387003160,-0.49,-1.74
72389093193,-0.04,-0.12
72391093111,-0.45,-1.07
72392523190,0.28,0.49
72392793110,1.64,6.59
72394023273,-1.65,-3.0
72396593209,-0.24,-0.53
72401013740,0.59,0.71
72401693736,0.35,0.57
72402093739,0.87,1.06
72403093738,-1.14,-1.25
72403513773,0.16,0.23
72403793728,1.17,1.48
72404013721,0.57,0.61
72405013743,0.93,1.36
72406093721,0.95,1.23
72407093730,0.87,1.09
72407513735,0.31,0.38
72408013739,0.11,0.12
72408594732,2.61,4.72
72408813707,0.52,0.61
72409514792,2.69,5.17
72409614706,0.1,0.12
72410013733,-0.03,-0.04
72410613728,0.31,0.42
72411013741,-0.87,-1.12
72412003872,0.16,0.29
72414013866,0.11,0.2
72417013729,-0.1,-0.18
72417613736,-0.27,-0.48
72417713734,-0.66,-0.92
72421093814,-0.0,-0.01
72422093820,0.63,0.77
72423093821,0.85,1.08
72423513810,2.89,5.9
72424013807,0.34,0.46
72424303849,-0.27,-0.36
72425003860,0.3,0.47
72427303804,-0.73,-1.17
72427514894,1.86,5.0
72428014821,-0.62,-0.88
72428693824,-0.28,-0.49
72429093815,-1.29,-1.82
72429793812,0.35,0.53
72432093817,0.48,0.64
72433813802,0.18,0.24
72434013994,-0.3,-0.39
72434503966,-0.06,-0.08
72435003816,0.51,0.61
72438093819,0.58,0.84
72438614835,-0.04,-0.07
72439093822,-0.12,-0.18
72440013995,-0.03,-0.04
72445003945,-0.03,-0.04
72445514938,1.49,1.81
72445703938,0.14,0.17
72446003947,-0.28,-0.35
72446313988,1.92,2.66
72446713930,0.55,0.59
72447593909,3.02,6.01
72449013993,2.5,4.62
72450003928,0.21,0.27
72450503923,0.28,0.34
72450613986,1.96,4.08
72450713981,0.11,0.13
72451013985,0.11,0.19
72451523064,-0.37,-0.63
72452003957,2.68,5.45
72455013947,0.52,0.61
72455613989,0.11,0.15
72456013996,0.04,0.05
72456513920,2.86,6.06
72458013984,0.06,0.1
72458593997,-0.22,-0.35
72458603919,-0.14,-0.2
72462023061,0.17,0.95
72463523067,0.28,0.74
72464093058,0.26,0.82
72464523070,-0.64,-1.57
72465023065,-0.52,-0.9
72465593990,0.85,1.52
72466093037,0.19,0.41
72466593010,0.08,0.18
72467523063,-0.48,-2.56
72468094015,0.69,1.3
72469523036,-0.43,-1.02
72469824015,-0.3,-0.61
72475593129,-0.62,-1.89
72476023066,-1.97,-5.41
72479723176,0.02,0.06
72480023157,0.17,0.61
72481023203,-1.06,-6.87
72483023232,-0.27,-0.47
72483623208,-1.88,-5.08
72483793216,1.09,1.75
72483993225,1.7,5.99
72485523153,-0.2,-0.85
72486023154,-1.76,-4.73
72488023185,0.15,0.57
72488593102,-0.28,-1.49
72492023237,0.11,0.34
72492623258,1.09,5.89
72493023230,1.16,4.04
72494023234,-0.11,-0.21
72494523293,1.3,6.64
72502014734,0.91,1.06
72502594741,3.03,4.47
72503014732,0.12,0.15
72503614757,0.6,0.97
72503794745,1.33,1.92
72504094702,0.82,1.1
72504514758,2.26,5.38
72504614707,2.45,5.6
72505894793,1.98,4.23
72507014765,0.5,0.65
72508014740,0.46,0.61
72508714752,2.32,4.47
72509014739,-0.13,-0.18
72510314712,3.23,5.25
72511814751,1.94,3.43
72512504787,0.37,0.78
72512614736,-0.07,-0.12
72512704726,1.88,4.82
72513014777,0.84,1.2
72514014778,0.4,0.6
72515004725,0.57,0.9
72515614748,0.12,0.22
72517014737,0.22,0.26
72518014735,0.05,0.08
72519014771,-0.24,-0.35
72520094823,0.17,0.26
72520514762,2.09,4.81
72521014895,-0.01,-0.02
72524014820,-0.41,-0.66
72525014852,0.35,0.59
72526014860,-0.37,-0.62
72526604751,-0.11,-0.22
72526794868,1.55,4.1
72528014733,-0.26,-0.49
72528704724,0.15,0.3
72529014768,0.34,0.71
72530094846,-0.24,-0.28
72532014842,0.23,0.35
72533014827,0.39,0.62
72534014819,2.15,4.56
72535014848,0.85,1.21
72536094830,-0.16,-0.3
72536614825,-0.0,-0.0
72537094847,0.19,0.28
72537514822,1.97,6.34
72537714804,-0.16,-0.28
72539014836,0.14,0.23
72539514833,0.26,0.44
72539614815,1.91,5.52
72543094822,0.21,0.28
72544014923,-0.02,-0.03
72545014990,-0.28,-0.41
72546014933,0.47,0.68
72546514950,0.41,0.58
72547094908,1.05,1.43
72548094910,0.47,0.7
72548514940,0.11,0.18
72550014942,0.49,0.75
72551014939,0.23,0.34
72552014935,0.18,0.27
72554014949,-0.22,-0.31
72556014941,-0.54,-0.85
72557014943,-0.35,-0.52
72561024030,0.35,0.95
72562024023,0.28,0.58
72562624091,0.07,0.15
72563624017,-1.12,-2.62
72564024018,-0.09,-0.23
72564524022,-0.5,-1.62
72565003017,-0.67,-1.76
72566024028,-0.13,-0.32
72567024032,-2.59,-3.4
72569024089,-0.07,-0.21
72572024127,-0.15,-0.54
72574424027,-1.09,-4.0
72575024126,1.02,6.42
72575524101,0.26,0.74
72576024021,0.13,0.37
72577504111,0.51,3.44
72578024156,0.15,0.67
72578524145,-0.19,-0.83
72580524172,-0.43,-2.14
72581024193,0.42,3.47
72582524121,0.17,0.89
72583024128,-0.13,-0.57
72584523225,1.47,1.65
72586724133,-0.05,-0.22
72589594236,0.3,1.55
72590523275,0.74,1.28
72591024216,-0.28,-0.57
72592024257,-0.64,-1.08
72594524283,1.66,4.38
72594624286,0.32,0.4
72595524259,0.62,2.72
72595724215,1.65,3.49
72597024225,-0.24,-0.63
72597524235,1.6,3.52
72598524267,-1.62,-1.73
72605014745,0.31,0.49
72606014764,-0.77,-0.76
72614054742,1.76,3.87
72614594705,-0.58,-0.85
72617014742,0.05,0.08
72618514605,-0.01,-0.02
72622394725,-0.92,-1.69
72622794790,0.39,0.79
72635094860,-0.96,-1.23
72636014840,0.13,0.21
72637014826,-0.63,-0.95
72637914845,-0.65,-0.94
72638094814,-0.61,-1.08
72638714850,0.17,0.33
72639094849,0.47,1.0
72640014839,-0.34,-0.49
72641014837,-0.03,-0.04
72641614921,0.4,0.6
72643014920,0.79,1.14
72643514991,0.32,0.48
72643694930,2.3,3.02
72644014925,0.37,0.55
72645014898,-0.41,-0.71
72646314897,0.07,0.11
72651014944,0.52,0.8
72654014936,-0.24,-0.41
72654614946,0.09,0.15
72655014926,-0.07,-0.12
72655714910,-0.51,-0.82
72658014922,-0.09,-0.14
72659014929,-0.52,-0.85
72662024090,0.02,0.04
72662524006,1.26,2.37
72666024029,0.15,0.41
72666494173,1.07,5.54
72677024033,-1.26,-2.99
72677624036,-0.27,-0.68
72679724132,-0.72,-2.34
72679824150,0.0,0.01
72681024131,-0.96,-3.2
72681524106,0.36,1.66
72683094185,-0.42,-2.0
72688024155,-0.26,-1.18
72688424148,1.04,4.91
72688524152,1.47,5.32
72688624130,-0.21,-0.85
72690424231,1.08,3.34
72691724284,-0.59,-0.72
72693024221,-1.08,-1.88
72694024232,0.0,0.0
72698024229,0.1,0.23
72698824219,0.08,0.33
72712014607,-0.3,-0.51
72713014604,1.83,5.05
72734014847,0.41,0.83
72734714841,-0.64,-1.12
72744014858,0.27,0.54
72745014913,-0.12,-0.22
72745394967,0.26,0.48
72745594931,-0.29,-0.51
72747014918,-0.22,-0.42
72747694961,-0.14,-0.25
72753014914,-0.1,-0.18
72753514919,0.17,0.32
72757594925,1.29,2.06
72764024011,-0.17,-0.33
72767094014,-0.09,-0.21
72767594011,0.08,0.14
72767624013,-0.18,-0.41
72768094008,0.22,0.67
72772024144,-0.45,-1.58
72773024153,-0.23,-0.9
72775024143,-2.22,-4.24
72775524112,0.03,0.07
72776099999,0.49,1.44
72777094012,0.31,1.23
72779024146,-0.16,-0.61
72781024243,-0.18,-0.87
72781524237,2.07,2.42
72782724110,0.52,5.92
72783024149,-0.03,-0.15
72784524163,0.53,6.52
72784624160,-0.61,-1.97
72785024157,-0.17,-0.6
72785524114,0.45,1.47
72791094224,-0.4,-0.53
72792024227,0.28,0.44
72792394225,-0.19,-0.25
72792424223,1.98,5.65
72793024233,0.14,0.27
72793524234,1.5,4.96
72797094240,0.63,0.63
72797624217,-0.08,-0.18
74206024207,0.01,0.02
74230024037,-0.37,-0.99
74394514710,1.95,4.44
74486094789,-0.01,-0.01
74486514719,2.4,5.04
74491014703,-0.07,-0.09
74491514775,2.5,4.72
74509023244,-0.12,-0.31
74516023202,0.53,0.82
74531093065,-0.15,-0.32
74570013840,-0.18,-0.29
74594013705,1.14,1.3
74598013702,1.02,1.05
74612093104,-0.04,-0.2
74671013806,0.17,0.22
74671693808,-0.07,-0.09
74693093737,0.92,0.96
74702023110,-0.29,-1.21
74718703104,0.01,0.04
74718823158,-0.05,-0.21
74740013973,1.54,3.88
74768613820,1.64,1.14
74775013846,1.34,1.13
74777003852,0.72,0.53
74788012810,1.09,1.09
74790013849,0.11,0.12
74791013717,-1.34,-2.27
74791593718,2.79,3.74
74795012867,1.45,1.38
76001399999,-1.57,-3.25
76005399999,-0.84,-2.36
76075399999,0.15,0.91
76122099999,-0.68,-1.45
76160099999,-3.13,-3.18
76220099999,1.94,3.18
76225099999,-0.83,-1.84
76225399999,0.44,2.35
76243099999,-1.16,-1.47
76253099999,-4.36,-6.5
76255599999,-0.34,-1.47
76256099999,-1.92,-2.89
76286399999,0.66,1.66
76305099999,0.7,1.14
76323099999,-2.94,-4.4
76342099999,-1.55,-2.46
76350399999,0.19,0.38
76361599999,-1.14,-3.03
76382099999,-0.85,-1.33
76390099999,-2.2,-3.47
76393099999,0.12,0.13
76394099999,0.38,1.28
76394399999,-2.15,-5.0
76399399999,-2.54,-4.47
76402099999,-0.15,-0.29
76405099999,1.36,2.88
76405599999,-0.41,-1.09
76405699999,-2.48,-6.19
76412099999,-1.79,-1.84
76423099999,0.5,1.0
76423599999,-1.15,-2.63
76458099999,1.62,1.31
76459399999,-2.22,-6.34
76471099999,1.61,3.35
76491099999,-0.55,-0.49
76491599999,1.11,2.7
76525599999,-1.53,-4.12
76539099999,0.07,0.11
76548099999,-2.73,-2.11
76549399999,-4.66,-6.39
76556099999,-1.13,-1.24
76571099999,-1.12,-1.43
76577099999,0.56,0.78
76577399999,0.61,1.74
76581099999,0.71,1.33
76593099999,-1.11,-1.26
76601399999,-1.32,-2.44
76613399999,-2.24,-5.4
76625099999,0.27,0.45
76634099999,1.23,2.28
76640099999,-5.86,-3.48
76644099999,-1.72,-1.27
76653499999,-1.81,-5.13
76654099999,1.35,0.88
76654699999,-0.15,-4.19
76658099999,0.59,0.59
76662099999,0.31,0.61
76665099999,0.39,0.89
76665599999,0.41,1.64
76675099999,-0.27,-0.55
76683099999,-2.64,-3.77
76685099999,-2.98,-3.12
76687099999,1.88,1.39
76691399999,-3.67,-5.18
76692099999,-0.66,-0.46
76695099999,-3.51,-2.67
76726099999,0.47,0.62
76737099999,-0.48,-0.41
76738399999,-5.35,-6.97
76741099999,-0.04,-0.03
76743399999,-4.3,-6.17
76749399999,-1.68,-2.84
76750099999,-0.59,-0.45
76758499999,0.73,1.07
76762099999,-2.77,-3.37
76775599999,-0.02,-0.05
76805099999,0.29,0.2
76805699999,0.42,1.09
76843099999,-0.36,-0.32
76848099999,-0.18,-0.27
76848599999,-2.79,-7.32
76855699999,-1.5,-2.63
76903099999,-0.44,-0.37
76904399999,-1.91,-4.77
78016013601,2.27,3.21
78062099999,-1.35,-1.21
78073099999,-0.78,-0.57
78224099999,-2.19,-2.17
78229099999,-1.16,-1.62
78255099999,2.93,4.85
78264099999,-0.4,-0.47
78367011706,0.77,0.79
78384011813,1.3,1.46
78388099999,-2.04,-1.71
78397099999,-1.9,-1.33
78439099999,-1.69,-5.34
78457099999,-3.61,-10.03
78458099999,2.97,2.54
78460099999,1.22,1.28
78479099999,1.21,1.28
78482099999,1.14,0.76
78485099999,0.06,0.05
78486099999,-0.55,-0.47
78535011630,-1.81,-1.73
78543011640,1.87,2.54
78583099999,-0.5,-0.36
78627099999,-0.87,-1.42
78637099999,-1.32,-0.78
78641099999,-1.58,-1.93
78647099999,-2.66,-2.03
78663099999,1.03,0.98
78700099999,-0.54,-0.47
78703099999,0.54,0.44
78705099999,-3.33,-1.5
78706099999,-1.6,-0.98
78707099999,0.85,1.02
78708099999,-3.31,-2.41
78711099999,-0.98,-0.82
78714099999,-2.97,-3.82
78717099999,-1.77,-1.72
78719099999,-0.28,-0.43
78720099999,1.22,1.2
78724099999,-4.06,-3.06
78762099999,-3.57,-2.72
78767099999,-3.26,-1.72
78774099999,6.8,4.69
78793099999,-1.9,-1.36
78795099999,0.37,0.35
78858099999,-1.09,-1.26
78862099999,0.33,0.35
80001099999,-2.35,-1.66
80009099999,0.18,0.32
80022099999,0.75,0.76
80028099999,0.15,0.16
80094099999,-1.65,-1.77
80112099999,-1.0,-0.68
80210099999,-0.49,-0.54
80222099999,-1.14,-1.1
80259099999,-0.28,-0.25
80398099999,3.01,2.32
80403099999,3.05,3.36
80410099999,-3.5,-3.16
80413099999,-4.32,-3.35
80415099999,-7.37,-6.0
80419099999,-2.09,-3.68
80421499999,-1.55,-12.95
80428099999,-3.95,-3.18
80447099999,-2.07,-1.75
81200099999,1.11,1.05
81202099999,-0.13,-0.14
81225099999,-0.9,-0.72
81405099999,0.21,0.17
